muni_code;region;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_residuo;prop_esgot
1506609;1;Santa Maria Do Par√°;15;PA;n„o metropolitana;amazonia;42,37;Am;24583;55,52;16,43
1506708;1;Santana Do Araguaia;15;PA;n„o metropolitana;amazonia;237,95;Aw;44526;75,65;40,29
1506807;1;Santar√©m;15;PA;metropolitana;amazonia;80,83;Am;351220;55,72;43,57
1506906;1;Santar√©m Novo;15;PA;n„o metropolitana;amazonia;28,97;Am;6116;60,17;10,57
1507003;1;Santo Ant√¥nio Do Tau√°;15;PA;n„o metropolitana;amazonia;23,63;Am;28282;47,84;6,72
1507102;1;S√£o Caetano De Odivelas;15;PA;n„o metropolitana;amazonia;14,93;Am;15226;57,9;9,93
1507151;1;S√£o Domingos Do Araguaia;15;PA;n„o metropolitana;amazonia;160,61;Aw;20970;40,92;7,84
1507201;1;S√£o Domingos Do Capim;15;PA;n„o metropolitana;amazonia;39,37;Am;30144;49,26;22,18
1507300;1;S√£o F√©lix Do Xingu;15;PA;n„o metropolitana;amazonia;287,95;Am;81161;49,33;38,5
1507409;1;S√£o Francisco Do Par√°;15;PA;n„o metropolitana;amazonia;41,54;Am;14912;61,57;24,37
1507458;1;S√£o Geraldo Do Araguaia;15;PA;n„o metropolitana;amazonia;189,49;Aw;24243;73,34;22,52
1507466;1;S√£o Jo√£o Da Ponta;15;PA;n„o metropolitana;amazonia;25,45;Am;4264;40,9;10,29
1507474;1;S√£o Jo√£o De Pirabas;15;PA;n„o metropolitana;amazonia;20,45;Am;20593;10,87;15,3
1507508;1;S√£o Jo√£o Do Araguaia;15;PA;n„o metropolitana;amazonia;125,93;Aw;13446;55,13;8,65
1507607;1;S√£o Miguel Do Guam√°;15;PA;n„o metropolitana;amazonia;30,52;Am;52810;41,64;3,26
1507706;1;S√£o Sebasti√£o Da Boa Vista;15;PA;n„o metropolitana;amazonia;17,55;Af;31336;74,13;2,78
1507755;1;Sapucaia;15;PA;n„o metropolitana;amazonia;202,2;Am;5295;43,49;6,53
1507805;1;Senador Jos√© Porf√≠rio;15;PA;n„o metropolitana;amazonia;169,41;Am;22651;76,38;65,55
1507904;1;Soure;15;PA;n„o metropolitana;amazonia;3,97;Am;24183;85,61;5,66
1507953;1;Tail√¢ndia;15;PA;n„o metropolitana;amazonia;59,97;Am;84206;67,17;0,73
1507961;1;Terra Alta;15;PA;n„o metropolitana;amazonia;36,7;Am;10404;74,23;12,5
1507979;1;Terra Santa;15;PA;n„o metropolitana;amazonia;44,71;Am;18804;61,21;2,84
1508001;1;Tom√©-A√ßu;15;PA;n„o metropolitana;amazonia;54,38;Af;76055;32,7;0,83
1508035;1;Tracuateua;15;PA;n„o metropolitana;amazonia;25;Am;28015;49,34;1,47
1508050;1;Trair√£o;15;PA;n„o metropolitana;amazonia;169,96;Af;18924;66,08;32,68
1508084;1;Tucum√£;15;PA;n„o metropolitana;amazonia;244,83;Am;34812;92,3;16,04
1508100;1;Tucuru√≠;15;PA;n„o metropolitana;amazonia;102,65;Am;90232;69,34;10,02
1508126;1;Ulian√≥polis;15;PA;n„o metropolitana;amazonia;154,7;Aw;56562;51,8;3,09
1508159;1;Uruar√°;15;PA;n„o metropolitana;amazonia;198,48;Af;48511;70,66;7,61
1508209;1;Vigia;15;PA;n„o metropolitana;amazonia;16,94;Am;49096;18,91;19,58
1508308;1;Viseu;15;PA;n„o metropolitana;amazonia;36,62;Am;58095;18,78;28,22
1508357;1;Vit√≥ria Do Xingu;15;PA;n„o metropolitana;amazonia;93,31;Am;15104;79,26;14,77
1508407;1;Xinguara;15;PA;n„o metropolitana;amazonia;226,83;Am;56127;87,7;50,26
1600055;1;Serra Do Navio;16;AP;n„o metropolitana;amazonia;175,51;Am;4744;82,73;36,18
1600105;1;Amap√°;16;AP;n„o metropolitana;amazonia;32,98;Am;7944;62,8;23,21
1600154;1;Pedra Branca Do Amapari;16;AP;n„o metropolitana;amazonia;197,59;Am;12365;73,42;12,11
1600204;1;Cal√ßoene;16;AP;n„o metropolitana;amazonia;95,17;Am;10613;65,31;0,77
1600212;1;Cutias;16;AP;n„o metropolitana;amazonia;11,38;Am;4388;74,13;7,37
1600238;1;Ferreira Gomes;16;AP;n„o metropolitana;amazonia;98,46;Am;6689;59,71;18,04
1600253;1;Itaubal;16;AP;n„o metropolitana;amazonia;11,97;Am;5477;86,35;10,48
1600279;1;Laranjal Do Jari;16;AP;n„o metropolitana;amazonia;262,66;Am;35038;95,88;28,16
1600303;1;Macap√°;16;AP;metropolitana;amazonia;16,71;Am;478448;38,17;5,9
1600402;1;Mazag√£o;16;AP;n„o metropolitana;amazonia;113,18;Am;22105;74,45;28
1600501;1;Oiapoque;16;AP;n„o metropolitana;amazonia;103,18;Am;27778;67,02;23,9
1600535;1;Porto Grande;16;AP;n„o metropolitana;amazonia;108,91;Am;17923;69,79;2,24
1600550;1;Pracu√∫ba;16;AP;n„o metropolitana;amazonia;100,62;Am;3803;93,27;16,26
1600600;1;Santana;16;AP;metropolitana;amazonia;24,21;Am;114995;48,9;12,18
1600709;1;Tartarugalzinho;16;AP;n„o metropolitana;amazonia;61,16;Am;10511;88,06;13,73
1600808;1;Vit√≥ria Do Jari;16;AP;n„o metropolitana;amazonia;42,23;Am;11447;56,71;14,61
1700251;1;Abreul√¢ndia;17;TO;n„o metropolitana;cerrado;226,69;Aw;2463;78,9;32,75
1700301;1;Aguiarn√≥polis;17;TO;n„o metropolitana;cerrado;218,41;Aw;4787;79;21,05
1700350;1;Alian√ßa Do Tocantins;17;TO;n„o metropolitana;cerrado;274,66;Aw;4932;58,44;30,97
1700400;1;Almas;17;TO;n„o metropolitana;cerrado;462,3;Aw;9044;90,83;6,77
1700707;1;Alvorada;17;TO;n„o metropolitana;cerrado;269,73;Aw;8821;72,65;30,3
1701002;1;Anan√°s;17;TO;n„o metropolitana;amazonia;175,77;Aw;10368;51,9;1,19
1701051;1;Angico;17;TO;n„o metropolitana;cerrado;296,39;Aw;3062;73,52;2,16
1701101;1;Aparecida Do Rio Negro;17;TO;metropolitana;cerrado;379,23;Aw;4965;41,34;13,24
1701309;1;Aragominas;17;TO;n„o metropolitana;amazonia;220,28;Aw;6914;45,9;21,99
1701903;1;Araguacema;17;TO;n„o metropolitana;cerrado;194,6;Aw;5913;67,76;2,22
1702000;1;Aragua√ßu;17;TO;n„o metropolitana;cerrado;268,85;Aw;8666;91,99;16,33
1702109;1;Aragua√≠na;17;TO;metropolitana;amazonia;239,27;Aw;186867;78,46;39,77
1702158;1;Araguan√£;17;TO;n„o metropolitana;amazonia;194,39;Aw;4316;61,33;1,86
1702208;1;Araguatins;17;TO;n„o metropolitana;cerrado;152,34;Aw;31719;75,52;11,81
1702307;1;Arapoema;17;TO;n„o metropolitana;amazonia;190,96;Aw;5443;62,33;25,8
1702406;1;Arraias;17;TO;n„o metropolitana;cerrado;484,43;Aw;10253;73,99;9,71
1702554;1;Augustin√≥polis;17;TO;n„o metropolitana;amazonia;157,88;Aw;17471;62,53;2,26
1702703;1;Aurora Do Tocantins;17;TO;n„o metropolitana;cerrado;530,04;Aw;3338;67,99;28,14
1702901;1;Axix√° Do Tocantins;17;TO;n„o metropolitana;cerrado;232,97;Aw;10267;46,08;21,64
1703008;1;Baba√ßul√¢ndia;17;TO;n„o metropolitana;cerrado;249,48;Aw;8218;53,45;2,19
1703057;1;Bandeirantes Do Tocantins;17;TO;n„o metropolitana;amazonia;283,55;Aw;3548;57,98;14,2
1703073;1;Barra Do Ouro;17;TO;n„o metropolitana;cerrado;204,13;Aw;4643;82,44;23,53
1703107;1;Barrol√¢ndia;17;TO;metropolitana;cerrado;363,77;Aw;4875;61,98;14,21
1703206;1;Bernardo Say√£o;17;TO;n„o metropolitana;amazonia;190,72;Aw;4217;62,86;27,81
1703305;1;Bom Jesus Do Tocantins;17;TO;n„o metropolitana;cerrado;260,91;Aw;4087;67,38;5,08
1703602;1;Brasil√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;264,51;Aw;1947;75,5;10,02
1703701;1;Brejinho De Nazar√©;17;TO;metropolitana;cerrado;278,92;Aw;4753;57,54;20,68
1703800;1;Buriti Do Tocantins;17;TO;n„o metropolitana;amazonia;131,59;Aw;10346;33,75;17,5
1703826;1;Cachoeirinha;17;TO;n„o metropolitana;cerrado;244,52;Aw;1964;51,91;9,51
1703842;1;Campos Lindos;17;TO;n„o metropolitana;cerrado;369,34;Aw;8661;59,03;24,67
1703867;1;Cariri Do Tocantins;17;TO;n„o metropolitana;cerrado;282,18;Aw;3555;77,41;51,35
1703883;1;Carmol√¢ndia;17;TO;n„o metropolitana;amazonia;240,68;Aw;2203;74,52;32,2
1703891;1;Carrasco Bonito;17;TO;n„o metropolitana;amazonia;128,18;Aw;3343;56,45;6,41
1703909;1;Caseara;17;TO;n„o metropolitana;cerrado;188,26;Aw;4764;56,41;26,21
1704105;1;Centen√°rio;17;TO;n„o metropolitana;cerrado;285,01;Aw;2133;52,64;2,86
1704600;1;Chapada De Areia;17;TO;n„o metropolitana;cerrado;252,08;Aw;1358;46,92;44,87
1705102;1;Chapada Da Natividade;17;TO;n„o metropolitana;cerrado;345,71;Aw;3118;93,52;31,32
1705508;1;Colinas Do Tocantins;17;TO;n„o metropolitana;cerrado;303,17;Aw;33967;66,46;11,41
1705557;1;Combinado;17;TO;n„o metropolitana;cerrado;522,43;Aw;4751;61,23;7,95
1705607;1;Concei√ß√£o Do Tocantins;17;TO;n„o metropolitana;cerrado;360,9;Aw;3891;44,26;31,59
1706001;1;Couto Magalh√£es;17;TO;n„o metropolitana;cerrado;193,45;Aw;5254;80,88;6,53
1706100;1;Cristal√¢ndia;17;TO;n„o metropolitana;cerrado;244,65;Aw;6331;54,7;30,61
1706258;1;Crix√°s Do Tocantins;17;TO;n„o metropolitana;cerrado;262,73;Aw;1411;62,08;45,86
1706506;1;Darcin√≥polis;17;TO;n„o metropolitana;cerrado;294;Aw;6357;84,46;15,37
1707009;1;Dian√≥polis;17;TO;n„o metropolitana;cerrado;531,04;Aw;17658;67,29;6,73
1707108;1;Divin√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;225,65;Aw;7065;39,56;16,61
1707207;1;Dois Irm√£os Do Tocantins;17;TO;n„o metropolitana;cerrado;265,77;Aw;6735;61,2;14,38
1707306;1;Duer√©;17;TO;n„o metropolitana;cerrado;243,55;Aw;4284;40,1;19,05
1707405;1;Esperantina;17;TO;n„o metropolitana;amazonia;102,2;Aw;7510;80,32;54,4
1707553;1;F√°tima;17;TO;metropolitana;cerrado;314,61;Aw;3445;72,26;56,46
1707652;1;Figueir√≥polis;17;TO;n„o metropolitana;cerrado;261,12;Aw;5185;53,16;8,11
1707702;1;Filad√©lfia;17;TO;n„o metropolitana;cerrado;218,08;Aw;10590;70,23;18,16
1708205;1;Formoso Do Araguaia;17;TO;n„o metropolitana;cerrado;205,39;Aw;20471;87,64;2,32
1708254;1;Fortaleza Do Taboc√£o;17;TO;n„o metropolitana;cerrado;310,86;Aw;3458;52,69;9,7
1708304;1;Goianorte;17;TO;n„o metropolitana;cerrado;248,31;Aw;4779;37,49;8,63
1709005;1;Goiatins;17;TO;n„o metropolitana;cerrado;259,42;Aw;12798;89,4;23,75
1709302;1;Guara√≠;17;TO;n„o metropolitana;cerrado;303,46;Aw;26444;95,76;42,85
1709500;1;Gurupi;17;TO;n„o metropolitana;cerrado;284,27;Aw;83817;68,53;81,66
1709807;1;Ipueiras;17;TO;metropolitana;cerrado;289;Aw;1597;65,42;39,36
1710508;1;Itacaj√°;17;TO;n„o metropolitana;cerrado;267,61;Aw;6780;49,19;26,05
1710706;1;Itaguatins;17;TO;n„o metropolitana;cerrado;210,73;Aw;5187;52,51;0,19
1710904;1;Itapiratins;17;TO;n„o metropolitana;cerrado;224,13;Aw;3936;61,93;2,55
1711100;1;Itapor√£ Do Tocantins;17;TO;n„o metropolitana;amazonia;316,24;Aw;2407;49,52;0,7
1711506;1;Ja√∫ Do Tocantins;17;TO;n„o metropolitana;cerrado;383,14;Aw;3475;49,12;18,88
1711803;1;Juarina;17;TO;n„o metropolitana;cerrado;184,98;Aw;2240;68,52;5,9
1711902;1;Lagoa Da Confus√£o;17;TO;n„o metropolitana;cerrado;187,22;Aw;16117;65,96;28,92
1711951;1;Lagoa Do Tocantins;17;TO;n„o metropolitana;cerrado;328,52;Aw;3501;78,9;40,08
1712009;1;Lajeado;17;TO;metropolitana;cerrado;418,91;Aw;3652;57,14;23,27
1712157;1;Lavandeira;17;TO;n„o metropolitana;cerrado;559,72;Aw;1625;23,28;52,56
1712405;1;Lizarda;17;TO;n„o metropolitana;cerrado;365,52;Aw;2994;70,98;0,14
1712454;1;Luzin√≥polis;17;TO;n„o metropolitana;cerrado;245,64;Aw;2989;51,61;12,17
1712504;1;Marian√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;196,82;Aw;4460;62,05;11,87
1712702;1;Mateiros;17;TO;n„o metropolitana;cerrado;582,57;Aw;2076;51,06;16
1712801;1;Mauril√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;203,83;Aw;3234;84,61;13,9
1713205;1;Miracema Do Tocantins;17;TO;metropolitana;cerrado;276,6;Aw;19561;86,81;2,22
1713304;1;Miranorte;17;TO;metropolitana;cerrado;335,58;Aw;13027;42,23;19,41
1713601;1;Monte Do Carmo;17;TO;metropolitana;cerrado;403,97;Aw;5874;51,16;14,73
1713700;1;Monte Santo Do Tocantins;17;TO;n„o metropolitana;cerrado;285,04;Aw;2290;48,94;1,07
1713809;1;Palmeiras Do Tocantins;17;TO;n„o metropolitana;cerrado;248,77;Aw;5359;55,77;15,54
1713957;1;Muricil√¢ndia;17;TO;n„o metropolitana;amazonia;190,7;Aw;3722;72,6;34,86
1714203;1;Natividade;17;TO;n„o metropolitana;cerrado;382,58;Aw;8643;40,31;1,88
1714302;1;Nazar√©;17;TO;n„o metropolitana;cerrado;265,28;Aw;4664;64,07;7,39
1714880;1;Nova Olinda;17;TO;n„o metropolitana;cerrado;268,42;Aw;10353;73,31;1,93
1715002;1;Nova Rosal√¢ndia;17;TO;n„o metropolitana;cerrado;312,87;Aw;3334;74,81;33,49
1715101;1;Novo Acordo;17;TO;n„o metropolitana;cerrado;312,26;Aw;3828;74,89;17,71
1715150;1;Novo Alegre;17;TO;n„o metropolitana;cerrado;584,14;Aw;1845;80,13;27,83
1715259;1;Novo Jardim;17;TO;n„o metropolitana;cerrado;626,48;Aw;2235;73,04;8,77
1715507;1;Oliveira De F√°tima;17;TO;metropolitana;cerrado;310,81;Aw;1172;16,29;6,34
1715705;1;Palmeirante;17;TO;n„o metropolitana;cerrado;219,72;Aw;4947;76,42;9,95
1715754;1;Palmeir√≥polis;17;TO;n„o metropolitana;cerrado;456,07;Aw;7262;94,73;19,57
1716109;1;Para√≠so Do Tocantins;17;TO;metropolitana;cerrado;333,33;Aw;51494;48,79;1,11
1716208;1;Paran√£;17;TO;n„o metropolitana;cerrado;404,86;Aw;10492;52,37;12,77
1716307;1;Pau D'arco;17;TO;n„o metropolitana;amazonia;212,13;Aw;4017;85,31;52,24
1716505;1;Pedro Afonso;17;TO;n„o metropolitana;cerrado;262,09;Aw;14675;50,72;21,22
1716604;1;Peixe;17;TO;n„o metropolitana;cerrado;271,04;Aw;9431;48,15;26,29
1716653;1;Pequizeiro;17;TO;n„o metropolitana;amazonia;224,26;Aw;4893;72,67;44,83
1716703;1;Colm√©ia;17;TO;n„o metropolitana;amazonia;330,97;Aw;8476;64,06;24,02
1717008;1;Pindorama Do Tocantins;17;TO;n„o metropolitana;cerrado;480,34;Aw;4128;35,57;0,46
1717206;1;Piraqu√™;17;TO;n„o metropolitana;amazonia;198,93;Aw;2278;57,52;18,76
1717503;1;Pium;17;TO;n„o metropolitana;cerrado;192,32;Aw;7132;41,65;1,67
1717800;1;Ponte Alta Do Bom Jesus;17;TO;n„o metropolitana;cerrado;504,72;Aw;4222;59,41;3,01
1717909;1;Ponte Alta Do Tocantins;17;TO;n„o metropolitana;cerrado;394,14;Aw;7284;68,12;5,29
1718006;1;Porto Alegre Do Tocantins;17;TO;n„o metropolitana;cerrado;451,95;Aw;2869;83,92;65,04
1718204;1;Porto Nacional;17;TO;metropolitana;cerrado;302,54;Aw;71101;37,88;19,89
1718303;1;Praia Norte;17;TO;n„o metropolitana;cerrado;154,36;Aw;8808;82,62;18,22
1718402;1;Presidente Kennedy;17;TO;n„o metropolitana;cerrado;283,02;Aw;2963;82,06;1,39
1718451;1;Pugmil;17;TO;metropolitana;cerrado;297,08;Aw;2185;51,83;13,18
1718501;1;Recursol√¢ndia;17;TO;n„o metropolitana;cerrado;346,23;Aw;3380;35,74;2,43
1718550;1;Riachinho;17;TO;n„o metropolitana;amazonia;174,21;Aw;3962;91,39;40,84
1718659;1;Rio Da Concei√ß√£o;17;TO;n„o metropolitana;cerrado;630,69;Aw;1747;53,75;2,93
1718709;1;Rio Dos Bois;17;TO;n„o metropolitana;cerrado;242,71;Aw;2737;38,93;3,33
1718758;1;Rio Sono;17;TO;n„o metropolitana;cerrado;289,6;Aw;5600;66,5;19,96
1718808;1;Sampaio;17;TO;n„o metropolitana;amazonia;122,27;Aw;4203;60,01;4,01
1718840;1;Sandol√¢ndia;17;TO;n„o metropolitana;cerrado;238,78;Aw;4631;71,84;27
1718865;1;Santa F√© Do Araguaia;17;TO;n„o metropolitana;amazonia;194,68;Aw;7919;61,76;12,87
1718881;1;Santa Maria Do Tocantins;17;TO;n„o metropolitana;cerrado;260,37;Aw;2557;39,49;39,34
1718899;1;Santa Rita Do Tocantins;17;TO;n„o metropolitana;cerrado;242,41;Aw;2177;45,33;34,28
1718907;1;Santa Rosa Do Tocantins;17;TO;n„o metropolitana;cerrado;287,71;Aw;4701;64,29;1,81
1719004;1;Santa Tereza Do Tocantins;17;TO;n„o metropolitana;cerrado;333,4;Aw;2715;61,93;0,44
1720002;1;Santa Terezinha Do Tocantins;17;TO;n„o metropolitana;cerrado;304,25;Aw;2560;50,52;3,6
1720101;1;S√£o Bento Do Tocantins;17;TO;n„o metropolitana;cerrado;210,34;Aw;5387;60;68,41
1720150;1;S√£o F√©lix Do Tocantins;17;TO;n„o metropolitana;cerrado;444,33;Aw;1780;56,63;0,26
1720200;1;S√£o Miguel Do Tocantins;17;TO;n„o metropolitana;cerrado;161,65;Aw;14103;66,34;16,71
1720259;1;S√£o Salvador Do Tocantins;17;TO;n„o metropolitana;cerrado;352,71;Aw;2481;54,13;4,17
1720309;1;S√£o Sebasti√£o Do Tocantins;17;TO;n„o metropolitana;amazonia;114,67;Aw;4100;56,73;5,35
1720499;1;S√£o Val√©rio;17;TO;n„o metropolitana;cerrado;320,48;Aw;4399;70,08;0,84
1720655;1;Silvan√≥polis;17;TO;metropolitana;cerrado;338,5;Aw;5126;41,47;12,54
1720804;1;S√≠tio Novo Do Tocantins;17;TO;n„o metropolitana;cerrado;207,49;Aw;10830;57,72;0,91
1720853;1;Sucupira;17;TO;n„o metropolitana;cerrado;274,39;Aw;1576;62,79;12,67
1720903;1;Taguatinga;17;TO;n„o metropolitana;cerrado;478,35;Aw;13986;71,65;64,46
1720937;1;Taipas Do Tocantins;17;TO;n„o metropolitana;cerrado;393,17;Aw;2023;47;28,5
1720978;1;Talism√£;17;TO;n„o metropolitana;cerrado;281,96;Aw;2661;96,99;68,76
1721000;1;Palmas;17;TO;metropolitana;cerrado;409,91;Aw;334454;48,64;21,73
1721109;1;Tocant√≠nia;17;TO;metropolitana;cerrado;315,55;Aw;8518;80,61;5,31
1721208;1;Tocantin√≥polis;17;TO;n„o metropolitana;cerrado;223,05;Aw;23847;58,79;25,31
1721257;1;Tupirama;17;TO;n„o metropolitana;cerrado;229,54;Aw;1803;50,15;49,69
1721307;1;Tupiratins;17;TO;n„o metropolitana;cerrado;222,51;Aw;1861;58,56;0,72
1722081;1;Wanderl√¢ndia;17;TO;n„o metropolitana;cerrado;281,35;Aw;11586;82,74;6,62
1722107;1;Xambio√°;17;TO;n„o metropolitana;amazonia;207,92;Aw;10519;84,24;13,06
2100055;2;A√ßail√¢ndia;21;MA;n„o metropolitana;amazonia;274,54;Aw;107263;36,07;2,61
2100105;2;Afonso Cunha;21;MA;n„o metropolitana;cerrado;104,7;Aw;6144;15,61;1,5
2100154;2;√Ågua Doce Do Maranh√£o;21;MA;n„o metropolitana;cerrado;40,47;As;12154;22,23;6,59
2100204;2;Alc√¢ntara;21;MA;metropolitana;amazonia;18,55;As;18446;29,55;8,88
2100303;2;Aldeias Altas;21;MA;n„o metropolitana;cerrado;104,05;Aw;22549;24,48;4,21
2100402;2;Altamira Do Maranh√£o;21;MA;n„o metropolitana;amazonia;64,79;Aw;6451;49,03;21,37
2100436;2;Alto Alegre Do Maranh√£o;21;MA;n„o metropolitana;cerrado;54,78;Aw;23270;32,07;9,53
2100477;2;Alto Alegre Do Pindar√©;21;MA;n„o metropolitana;amazonia;94,55;Aw;25673;47,53;2,46
2100501;2;Alto Parna√≠ba;21;MA;n„o metropolitana;cerrado;469,63;Aw;11076;27,87;29,47
2100550;2;Amap√° Do Maranh√£o;21;MA;n„o metropolitana;amazonia;44,73;Am;7162;44,44;4,12
2100600;2;Amarante Do Maranh√£o;21;MA;n„o metropolitana;amazonia;272,33;Aw;36266;20,2;11,05
2100709;2;Anajatuba;21;MA;n„o metropolitana;amazonia;8;Am;23968;19,79;4,93
2100808;2;Anapurus;21;MA;n„o metropolitana;cerrado;89,89;Aw;13795;5,67;0,8
2100832;2;Apicum-A√ßu;21;MA;n„o metropolitana;amazonia;12,26;As;17533;37,7;14,87
2100873;2;Araguan√£;21;MA;n„o metropolitana;amazonia;48,73;Am;11169;24,68;15,39
2100907;2;Araioses;21;MA;n„o metropolitana;cerrado;30,93;As;38980;37,83;13,44
2100956;2;Arame;21;MA;n„o metropolitana;amazonia;234,6;Aw;25646;49,5;50,2
2101004;2;Arari;21;MA;n„o metropolitana;amazonia;10,43;Am;29302;10,88;33,52
2101103;2;Axix√°;21;MA;metropolitana;amazonia;24,18;As;11797;71,18;31,12
2101202;2;Bacabal;21;MA;n„o metropolitana;amazonia;28,97;Aw;104352;51,95;31,22
2101251;2;Bacabeira;21;MA;metropolitana;amazonia;11,17;Aw;17073;12,88;13,51
2101301;2;Bacuri;21;MA;n„o metropolitana;amazonia;16,39;As;16206;0,43;0,57
2101350;2;Bacurituba;21;MA;n„o metropolitana;amazonia;2,93;As;5196;82,97;18,43
2101400;2;Balsas;21;MA;n„o metropolitana;cerrado;418,75;Aw;100257;47,32;5,1
2101509;2;Bar√£o De Graja√∫;21;MA;n„o metropolitana;cerrado;222,51;Aw;19310;51,07;14,11
2101608;2;Barra Do Corda;21;MA;n„o metropolitana;cerrado;212,37;Aw;84708;35,92;16,54
2101707;2;Barreirinhas;21;MA;n„o metropolitana;cerrado;44,67;As;69312;0,4;3,72
2101731;2;Bel√°gua;21;MA;n„o metropolitana;cerrado;85,49;As;8504;28,85;6,65
2101772;2;Bela Vista Do Maranh√£o;21;MA;n„o metropolitana;amazonia;26,25;Aw;11911;27,06;34,18
2101806;2;Benedito Leite;21;MA;n„o metropolitana;cerrado;275,07;Aw;5472;7,04;5,23
2101905;2;Bequim√£o;21;MA;n„o metropolitana;amazonia;15,32;As;19572;49,6;27,87
2101939;2;Bernardo Do Mearim;21;MA;n„o metropolitana;cerrado;76,76;Aw;5842;59,33;4,68
2101970;2;Boa Vista Do Gurupi;21;MA;n„o metropolitana;amazonia;27,09;Am;7622;33,28;3,94
2102002;2;Bom Jardim;21;MA;n„o metropolitana;amazonia;150,31;Aw;32894;47,71;22,66
2102036;2;Bom Jesus Das Selvas;21;MA;n„o metropolitana;amazonia;227,39;Aw;28589;15,8;1,79
2102077;2;Bom Lugar;21;MA;n„o metropolitana;amazonia;40,55;Aw;11675;17,35;19,14
2102101;2;Brejo;21;MA;n„o metropolitana;cerrado;83,23;Aw;34116;8,55;0,31
2102150;2;Brejo De Areia;21;MA;n„o metropolitana;amazonia;126,4;Aw;9224;15,12;5,67
2102200;2;Buriti;21;MA;n„o metropolitana;cerrado;92,62;Aw;29693;27,89;6,53
2102309;2;Buriti Bravo;21;MA;n„o metropolitana;cerrado;198;Aw;22427;52,76;6,74
2102325;2;Buriticupu;21;MA;n„o metropolitana;amazonia;239,19;Aw;52395;32,85;4,4
2102358;2;Buritirana;21;MA;n„o metropolitana;cerrado;260,21;Aw;12870;22,26;2,55
2102374;2;Cachoeira Grande;21;MA;metropolitana;cerrado;59,86;Am;10227;5,14;31,28
2102408;2;Cajapi√≥;21;MA;n„o metropolitana;amazonia;5,62;Aw;10032;16,25;4,29
2102507;2;Cajari;21;MA;n„o metropolitana;amazonia;10,22;Am;16296;74,48;2,04
2102556;2;Campestre Do Maranh√£o;21;MA;n„o metropolitana;cerrado;180,93;Aw;12185;29,32;18,87
2102606;2;C√¢ndido Mendes;21;MA;n„o metropolitana;amazonia;34,07;Am;19805;34,12;34,23
2102705;2;Cantanhede;21;MA;n„o metropolitana;cerrado;46,89;Aw;17355;23,2;9,06
2102754;2;Capinzal Do Norte;21;MA;n„o metropolitana;cerrado;116,48;Aw;11372;64,08;30,03
2102804;2;Carolina;21;MA;n„o metropolitana;cerrado;270,71;Aw;24056;53,71;20,34
2102903;2;Carutapera;21;MA;n„o metropolitana;amazonia;22,87;As;24263;60,97;26,84
2103000;2;Caxias;21;MA;n„o metropolitana;cerrado;114,73;Aw;153634;20,41;1,73
2103109;2;Cedral;21;MA;n„o metropolitana;amazonia;24,47;As;10214;14,9;7,18
2103125;2;Central Do Maranh√£o;21;MA;n„o metropolitana;amazonia;24,93;As;7086;32,66;6,74
2103158;2;Centro Do Guilherme;21;MA;n„o metropolitana;amazonia;67,26;Am;12384;22,23;10,92
2103174;2;Centro Novo Do Maranh√£o;21;MA;n„o metropolitana;amazonia;111,7;Am;16254;50,8;16,57
2103208;2;Chapadinha;21;MA;n„o metropolitana;cerrado;81,98;Aw;81339;41,02;0,77
2103257;2;Cidel√¢ndia;21;MA;n„o metropolitana;amazonia;256,09;Aw;12857;62,93;24,88
2103307;2;Cod√≥;21;MA;n„o metropolitana;cerrado;96,4;Aw;112110;52,58;7,12
2103406;2;Coelho Neto;21;MA;n„o metropolitana;cerrado;93,4;Aw;41353;39,6;4,64
2103505;2;Colinas;21;MA;n„o metropolitana;cerrado;262,91;Aw;40322;30,85;2,49
2103554;2;Concei√ß√£o Do Lago-A√ßu;21;MA;n„o metropolitana;amazonia;11,67;Aw;14921;51,75;20,64
2103604;2;Coroat√°;21;MA;n„o metropolitana;cerrado;67,18;Aw;59563;33,74;2,66
2103703;2;Cururupu;21;MA;n„o metropolitana;amazonia;15,47;As;31662;35,8;20,95
2103752;2;Davin√≥polis;21;MA;n„o metropolitana;cerrado;195,12;Aw;14467;63,65;17,54
2103802;2;Dom Pedro;21;MA;n„o metropolitana;cerrado;155,22;Aw;23111;27,37;38,39
2103901;2;Duque Bacelar;21;MA;n„o metropolitana;cerrado;77,33;Aw;10223;52,24;13,39
2104008;2;Esperantin√≥polis;21;MA;n„o metropolitana;cerrado;119,96;Aw;18355;74,06;9,04
2104057;2;Estreito;21;MA;n„o metropolitana;cerrado;259,78;Aw;33245;32,36;9,96
2104073;2;Feira Nova Do Maranh√£o;21;MA;n„o metropolitana;cerrado;381,02;Aw;8048;6,22;0,05
2104081;2;Fernando Falc√£o;21;MA;n„o metropolitana;cerrado;339,24;Aw;10875;25,23;1,75
2104099;2;Formosa Da Serra Negra;21;MA;n„o metropolitana;cerrado;365,33;Aw;17758;55,4;3,34
2104107;2;Fortaleza Dos Nogueiras;21;MA;n„o metropolitana;cerrado;448,36;Aw;12642;41,8;3,59
