"";"xpm";"tpm";"dc3m";"dcmaxm";"dcim";"ds3m";"dsmaxm";"stm";"incm";"xpmp";"tpmp";"dc3mp";"dcmaxmp";"dcimp";"ds3mp";"dsmaxmp";"stmp";"incmp";"cluster_4";"class_cluster"
"2705507";14,6666666666667;25,3333333333333;0,666666666666667;3,66666666666667;0,333333333333333;2,83333333333333;20,5;0,87;566,85;-0,135218551067318;0,48905917500827;0,427505236839521;-0,0844878816698971;-0,378981790574862;0,410548224306802;-0,199842053506786;-0,106960015051;-0,273241210748919;4;"Episódico/Epidêmico"
"2705606";1,16666666666667;18;0;0;0;1,66666666666667;42,6666666666667;0,00666666666666667;22,1;-0,246140077956238;-0,55543033410372;-0,782141530934013;-0,631174174828055;-0,888679384846761;-0,788912705171103;1,45971837147912;-0,186314627316719;-0,685941224346118;2;"Episódico"
"2705705";5,33333333333333;13,8333333333333;0,166666666666667;1,33333333333333;0,166666666666667;2,16666666666667;33,1666666666667;0,171666666666667;161,558333333333;-0,211905038792991;-1,14889028246281;-0,47972983899063;-0,432379159134179;-0,633830587710812;-0,274858021109144;0,748478189342304;-0,171148398331572;-0,58028825314298;2;"Episódico"
"2705804";0,5;23;0;0;0;1,5;48;0;5,285;-0,251617684222358;0,156721603927182;-0,782141530934013;-0,631174174828055;-0,888679384846761;-0,960264266525089;1,85901110531032;-0,186927404245411;-0,698680188510665;2;"Episódico"
"2705903";5;20,5;0;0,166666666666667;0,166666666666667;1,83333333333333;44,3333333333333;0,0366666666666667;141,161666666667;-0,214643841926051;-0,199354365088269;-0,782141530934013;-0,60632479786632;-0,633830587710812;-0,617561143817116;1,58449735080137;-0,183557131137601;-0,595740670968902;2;"Episódico"
"2706000";2,66666666666667;16,5;0;0,333333333333333;0,166666666666667;2;37,6666666666667;0,055;117,511666666667;-0,233815463857469;-0,769075915512991;-0,782141530934013;-0,581475420904586;-0,633830587710812;-0,44620958246313;1,08538143351238;-0,181871994583696;-0,613657798681749;2;"Episódico"
"2706109";1,83333333333333;17,8333333333333;0;0;0;2,5;32,8333333333333;0,0266666666666667;42,9733333333333;-0,240662471690119;-0,579168732038084;-0,782141530934013;-0,631174174828055;-0,888679384846761;0,0678451015988291;0,723522393477855;-0,18447629653064;-0,670127686116681;2;"Episódico"
"2706208";5,83333333333333;17,1666666666667;0,166666666666667;1;0;1,83333333333333;35,1666666666667;0,103333333333333;592,183333333333;-0,207796834093402;-0,674122323775537;-0,47972983899063;-0,482077913057648;-0,888679384846761;-0,617561143817116;0,898212964529002;-0,177429361850673;-0,254048797694988;2;"Episódico"
"2706307";30,1666666666667;27,6666666666667;0,5;5,66666666666667;1,83333333333333;2,83333333333333;4,83333333333333;4,235;437,285;-0,00786420538003857;0,821396746089358;0,125093544896138;0,213704641870916;1,91465738364868;0,410548224306802;-1,37276445913592;0,202339139706694;-0,371399039590995;4;"Episódico/Epidêmico"
"2706406";2,83333333333333;13,5;0;0,333333333333333;0;2,33333333333333;30,3333333333333;0,12;65,21;-0,232446062290939;-1,19636707833153;-0,782141530934013;-0,581475420904586;-0,888679384846761;-0,103506459755157;0,536353924494481;-0,175897419528941;-0,653281293026843;2;"Episódico"
"2706422";1,5;32,8333333333333;0;0;0;3,66666666666667;24,8333333333333;0,0266666666666667;59,28;-0,243401274823179;1,55728708205462;-0,782141530934013;-0,631174174828055;-0,888679384846761;1,26730603107673;0,124583292731061;-0,18447629653064;-0,657773832871967;4;"Episódico/Epidêmico"
"2706448";3,66666666666667;36,1666666666667;0,166666666666667;0,833333333333333;0,333333333333333;3,83333333333333;21,1666666666667;0,161666666666667;202,485;-0,22559905445829;2,03205504074189;-0,47972983899063;-0,506927290019383;-0,378981790574862;1,43865759243072;-0,149930461777886;-0,172067563724611;-0,549282404790853;4;"Episódico/Epidêmico"
"2706505";1,33333333333333;13;0;0,166666666666667;0,166666666666667;1,5;42;0,00666666666666667;16,17;-0,244770676389708;-1,26758227213462;-0,782141530934013;-0,60632479786632;-0,633830587710812;-0,960264266525089;1,40980677975022;-0,186314627316719;-0,690433764191242;2;"Episódico"
"2706604";4,83333333333333;20,1666666666667;0;0,5;1;2;34;0,0666666666666667;284,323333333333;-0,216013243492581;-0,246831160956996;-0,782141530934013;-0,556626043942852;0,640413397968936;-0,44620958246313;0,810867679003428;-0,180799634958483;-0,48728207201538;2;"Episódico"
"2706703";68,6666666666667;21;0,833333333333333;9;0,666666666666667;2,66666666666667;9,16666666666667;5,165;748,615;0,308467556488365;-0,128139171285179;0,729916928782905;0,710692181105605;0,130715803697037;0,239196662952815;-1,04833911289808;0,287821521259341;-0,135536909745716;4;"Episódico/Epidêmico"
"2706802";11,5;34,8333333333333;0,166666666666667;1,16666666666667;0,666666666666667;3;21,5;0,438333333333333;293,238333333333;-0,161237180831386;1,84214785726698;-0,47972983899063;-0,457228536095914;0,130715803697037;0,581899785660788;-0,124974665913437;-0,146637321183859;-0,480528110342651;4;"Episódico/Epidêmico"
