muni_code;dengue_pattern_10_19;dengue_pattern_20_22;Transition;temp_med;umid_med;precip_tot;thr_temp;thr_umid;thr_prec;thr_temp_umid;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
4306601;Episódico;Episódico/Epidêmico;Piorou;18,7;73,8;382,1;161,7;323;8,7;122,3;Dom Pedrito;43;RS;nao metropolitana;pampa;188,47;Cfa;36559;86,61;97,51;90,56
4306700;Sem transmissão;Sem transmissão;Se manteve;18,9;76,7;460,5;167,7;339,3;9;143,7;Dona Francisca;43;RS;nao metropolitana;mata atlantica;167,55;Cfa;3079;55,97;76,86;89,06
4306734;Episódico;Episódico;Se manteve;20,9;71,3;475,9;222,3;293,7;12;155,3;Doutor Maurício Cardoso;43;RS;nao metropolitana;mata atlantica;199,28;Cfa;4470;4,71;94,07;65,89
4306759;Episódico;Episódico;Se manteve;17,9;79,1;514,1;141,3;352,3;10;128,7;Doutor Ricardo;43;RS;nao metropolitana;mata atlantica;386,8;Cfa;1866;30,53;95,79;59,65
4306767;Episódico;Episódico;Se manteve;19,4;77,5;429,3;173,3;354,3;8,3;163,3;Eldorado Do Sul;43;RS;metropolitana;pampa;54,29;Cfa;39330;89,86;97,62;97,08
4306809;Episódico;Episódico/Epidêmico;Piorou;18,2;79,9;530,7;147;355,7;10,7;137,3;Encantado;43;RS;nao metropolitana;mata atlantica;228,34;Cfa;22391;87,84;96,27;96,77
4306908;Episódico;Episódico/Epidêmico;Piorou;17,9;78,2;450,1;142,3;348,7;11,3;128;Encruzilhada Do Sul;43;RS;nao metropolitana;pampa;258,95;Cfa;22276;63,89;91,19;71,15
4306924;Episódico;Episódico;Se manteve;19,3;73,1;531,4;174,7;313;12;129;Engenho Velho;43;RS;nao metropolitana;mata atlantica;532,13;Cfa;1291;24,72;98,38;63,74
4306932;Episódico;Episódico/Epidêmico;Piorou;20,5;70;467,8;209;282;13,3;133,3;Entre-Ijuís;43;RS;nao metropolitana;pampa;277,07;Cfa;9157;13,85;87,56;58,35
4306957;Sem transmissão;Episódico/Epidêmico;Piorou;19,3;73,1;531,4;174,7;313;12;129;Entre Rios Do Sul;43;RS;nao metropolitana;pampa;573,33;Cfa;2681;75,65;93,34;85,15
4306973;Episódico;Episódico;Se manteve;18,1;75,1;550,8;143;329,7;12,7;115,7;Erebango;43;RS;nao metropolitana;pampa;732,07;Cfb;3037;32,2;83,64;73,05
4307005;Episódico/Epidêmico;Epidêmico;Piorou;18,2;75,1;540,3;144;333;12,7;119,3;Erechim;43;RS;nao metropolitana;mata atlantica;700,08;Cfb;105428;90,75;98,83;97,12
4307054;Episódico;Episódico;Se manteve;18;76,4;496,2;140,7;340,7;9,7;119;Ernestina;43;RS;nao metropolitana;pampa;514,66;Cfa;3021;18,49;97,87;74,77
4307104;Sem transmissão;Episódico;Piorou;17,6;78,4;398,4;135,3;352,3;8,3;124,7;Herval;43;RS;nao metropolitana;pampa;184,47;Cfa;6380;65,54;90,76;68,06
4307203;Episódico;Episódico;Se manteve;18,3;75,4;563,1;149,7;334;11,7;125;Erval Grande;43;RS;nao metropolitana;mata atlantica;610,02;Cfa;4908;43,49;91,28;80,31
4307302;Episódico;Episódico;Se manteve;19,8;72,2;545,8;192,7;298,3;12,7;136;Erval Seco;43;RS;nao metropolitana;mata atlantica;436,31;Cfa;6748;18,43;87,17;68,43
4307401;Sem transmissão;Sem transmissão;Se manteve;16,9;77,6;533,3;104;351,3;9,3;93,7;Esmeralda;43;RS;nao metropolitana;mata atlantica;889,98;Cfb;3175;59,16;90,11;83,33
4307450;Episódico;Episódico;Se manteve;20,6;73,2;499,4;216,3;304,7;11;159,7;Esperança Do Sul;43;RS;nao metropolitana;mata atlantica;293,08;Cfa;3225;3,08;94,71;43,05
4307500;Episódico;Episódico/Epidêmico;Piorou;18;75,9;489,6;141,3;337;11,3;117;Espumoso;43;RS;nao metropolitana;mata atlantica;484,44;Cfa;15118;55,62;96,78;78,01
4307559;Episódico;Episódico/Epidêmico;Piorou;17,9;75,8;541,2;134,7;337,7;12,7;112,7;Estação;43;RS;nao metropolitana;mata atlantica;710,68;Cfb;5517;64,74;91,99;86,59
4307609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;18,7;80;521,5;157,7;361;9;153;Estância Velha;43;RS;metropolitana;mata atlantica;64,13;Cfa;48682;92,49;99,17;99,53
4307708;Episódico;Episódico/Epidêmico;Piorou;19,6;77,9;455,8;179;357;8,7;170,3;Esteio;43;RS;metropolitana;pampa;12,13;Cfa;74653;91,43;99,51;99,6
4307807;Episódico;Episódico/Epidêmico;Piorou;19,2;78;476,2;172;349,3;10;156,7;Estrela;43;RS;nao metropolitana;mata atlantica;55,5;Cfa;31909;83,82;98,85;98,76
4307815;Sem transmissão;Episódico;Piorou;19;74,7;431,3;165,3;326;9;130;Estrela Velha;43;RS;nao metropolitana;mata atlantica;296,06;Cfa;3066;12,15;95,24;51,76
4307831;Episódico;Episódico;Se manteve;20,1;70,5;463,7;199,7;289;13,3;133;Eugênio De Castro;43;RS;nao metropolitana;pampa;306,08;Cfa;2633;10,93;97,47;57,33
4307864;Sem transmissão;Episódico;Piorou;17,7;77,6;490,4;131;351;8,3;118,3;Fagundes Varela;43;RS;nao metropolitana;mata atlantica;499,03;Cfa;2566;48,75;81,91;94,36
4307906;Episódico/Epidêmico;Episódico;Melhorou;17,5;80,9;573;125,3;358,7;11;120,3;Farroupilha;43;RS;nao metropolitana;mata atlantica;624,39;Cfb;74879;91,89;92,66;95,57
4308003;Episódico;Episódico;Se manteve;18,9;76,4;461,8;168;337;10,3;142,3;Faxinal Do Soturno;43;RS;nao metropolitana;mata atlantica;185,23;Cfa;6686;72,03;82,16;87,36
4308052;Sem transmissão;Episódico;Piorou;18,9;74,4;566,4;164;325,3;11,7;130,3;Faxinalzinho;43;RS;nao metropolitana;mata atlantica;608,65;Cfa;2521;57,32;82,3;75,27
4308078;Episódico;Episódico/Epidêmico;Piorou;19,3;77,8;464,4;173;351;10;158,7;Fazenda Vilanova;43;RS;nao metropolitana;mata atlantica;92,68;Cfa;4298;36,3;98,74;94,41
4308102;Episódico;Episódico/Epidêmico;Piorou;18,7;80;521,5;157,7;361;9;153;Feliz;43;RS;nao metropolitana;mata atlantica;146,04;Cfa;15174;66,71;98,44;98,44
4308201;Episódico;Episódico/Epidêmico;Piorou;17,3;80;535,9;119;357,7;9,7;113;Flores Da Cunha;43;RS;nao metropolitana;mata atlantica;673,52;Cfb;33430;75,15;94,16;95,31
4308250;Sem transmissão;Episódico;Piorou;18,2;75,1;540,3;144;333;12,7;119,3;Floriano Peixoto;43;RS;nao metropolitana;mata atlantica;592,54;Cfa;2038;22,52;96,33;25,11
4308300;Sem transmissão;Episódico;Piorou;17,9;79,1;514,1;141,3;352,3;10;128,7;Fontoura Xavier;43;RS;nao metropolitana;mata atlantica;592,41;Cfb;9573;2,28;85,53;44,17
4308409;Episódico;Episódico;Se manteve;19,3;74,5;396,2;174,7;329;8,7;140,7;Formigueiro;43;RS;nao metropolitana;pampa;63,48;Cfa;6439;16,77;90,68;80,11
4308433;Sem transmissão;Episódico;Piorou;19,3;77,8;464,4;173;351;10;158,7;Forquetinha;43;RS;nao metropolitana;mata atlantica;201,37;Cfa;2521;39,17;96,96;64,79
4308458;Episódico;Episódico;Se manteve;19,2;73,7;451,6;173;316,7;11,3;129,3;Fortaleza Dos Valos;43;RS;nao metropolitana;pampa;366,7;Cfa;4455;9,48;91,99;75,85
4308508;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,2;72,6;525,4;203,7;304;12,7;149,3;Frederico Westphalen;43;RS;nao metropolitana;mata atlantica;392,1;Cfa;32284;69,31;96,13;86,18
4308607;Episódico;Episódico/Epidêmico;Piorou;18,2;79,9;530,7;147;355,7;10,7;137,3;Garibaldi;43;RS;nao metropolitana;mata atlantica;568,73;Cfb;35219;84,68;91,62;98,47
4308656;Sem transmissão;Sem transmissão;Se manteve;21,2;71,4;439,8;225,7;291,3;11,7;154,7;Garruchos;43;RS;nao metropolitana;pampa;103,49;Cfa;2615;5,42;97,8;44,31
4308706;Episódico;Episódico/Epidêmico;Piorou;18,5;75,1;531,2;154,3;336;11;130,3;Gaurama;43;RS;nao metropolitana;mata atlantica;652,42;Cfb;5676;53,47;81,66;75,98
4308805;Episódico;Episódico/Epidêmico;Piorou;19,4;77,5;429,3;173,3;354,3;8,3;163,3;General Câmara;43;RS;nao metropolitana;pampa;34,43;Cfa;7346;65,28;95,9;61,72
4308854;Sem transmissão;Episódico;Piorou;17,6;76,9;496,5;129,7;346;7,7;112,3;Gentil;43;RS;nao metropolitana;mata atlantica;732,04;Cfb;1745;28,81;97,06;55,23
4308904;Episódico;Episódico/Epidêmico;Piorou;18,2;75,1;540,3;144;333;12,7;119,3;Getúlio Vargas;43;RS;nao metropolitana;mata atlantica;663,68;Cfb;18111;61,06;94,85;87,8
4309001;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,6;70;489,5;213;282,3;12;138,7;Giruá;43;RS;nao metropolitana;pampa;362,05;Cfa;15971;14,15;94,15;75,06
4309050;Episódico;Episódico;Se manteve;19,8;78,9;446,3;181,7;362,7;7;178,7;Glorinha;43;RS;metropolitana;pampa;45,09;Cfa;7653;65,19;94,81;93,93
4309100;Episódico;Episódico/Epidêmico;Piorou;17,5;80,9;573;125,3;358,7;11;120,3;Gramado;43;RS;nao metropolitana;mata atlantica;632,18;Cfb;44643;92,08;96,23;99,19
4309126;Sem transmissão;Episódico;Piorou;19,6;73;542,1;183,3;313,7;11,7;138;Gramado Dos Loureiros;43;RS;nao metropolitana;mata atlantica;571,84;Cfa;2003;66,48;95,71;74,65
4309159;Episódico;Episódico;Se manteve;18;78,3;508;147,3;346,3;9,7;130,3;Gramado Xavier;43;RS;nao metropolitana;mata atlantica;519,27;Cfa;3304;15,3;85,02;32,92
4309209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,3;79,3;467,7;168,3;361,3;7,7;164,3;Gravataí;43;RS;metropolitana;pampa;68,04;Cfa;279205;83,97;98,65;99,35
4309258;Episódico;Episódico;Se manteve;17,6;76,9;496,5;129,7;346;7,7;112,3;Guabiju;43;RS;nao metropolitana;mata atlantica;732,16;Cfb;1396;72,12;97,36;96,42
4309308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,7;77,3;435,3;179;356;7,7;170,3;Guaíba;43;RS;metropolitana;pampa;71,25;Cfa;91304;87,02;98,95;98,89
4309407;Episódico;Episódico/Epidêmico;Piorou;17,7;77,9;508;133,7;349,3;9,7;119,7;Guaporé;43;RS;nao metropolitana;mata atlantica;470,15;Cfa;24958;93,42;94,93;93,47
4309506;Episódico;Episódico;Se manteve;20,5;70;467,8;209;282;13,3;133,3;Guarani Das Missões;43;RS;nao metropolitana;mata atlantica;226,46;Cfa;7554;4;99,3;65,85
4309555;Episódico;Sem transmissão;Melhorou;19,1;78,5;492,6;168,7;356;9,7;159;Harmonia;43;RS;nao metropolitana;mata atlantica;85,64;Cfa;5660;42,5;98,59;98,31
4309571;Sem transmissão;Episódico;Piorou;18;78,3;508;147,3;346,3;9,7;130,3;Herveiras;43;RS;nao metropolitana;mata atlantica;483,99;Cfa;2559;7,31;89,74;31,12
4309605;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,5;70,3;490,1;211,7;284,7;12;140,3;Horizontina;43;RS;nao metropolitana;mata atlantica;255,33;Cfa;18852;48,6;96,26;87,47
4309654;Sem transmissão;Episódico;Piorou;17,5;77,7;410;133,7;346,7;8,7;117,7;Hulha Negra;43;RS;nao metropolitana;pampa;221,83;Cfa;5851;62,93;85,15;51,5
4309704;Episódico;Episódico/Epidêmico;Piorou;20,7;71;480,5;216;289;12,7;147;Humaitá;43;RS;nao metropolitana;mata atlantica;363,22;Cfa;4690;25,48;90,93;81,96
4309753;Sem transmissão;Episódico;Piorou;18,7;76,4;460,7;161;339,3;8;136,7;Ibarama;43;RS;nao metropolitana;mata atlantica;336,5;Cfa;3722;21,07;96,58;71,43
4309803;Episódico;Episódico;Se manteve;17,7;75,9;533,7;128,7;339,3;10,3;107,7;Ibiaçá;43;RS;nao metropolitana;mata atlantica;680,4;Cfb;4560;50,34;92,41;69,34
4309902;Sem transmissão;Episódico/Epidêmico;Piorou;17,4;76,8;529,6;121,3;346;10,7;105,3;Ibiraiaras;43;RS;nao metropolitana;mata atlantica;769,11;Cfb;6764;49,41;85,71;88,52
4309951;Sem transmissão;Episódico;Piorou;18,5;74,9;478,2;154;331,3;9,7;124;Ibirapuitã;43;RS;nao metropolitana;mata atlantica;614,02;Cfb;4159;11,77;97,42;64,42
4310009;Episódico;Episódico/Epidêmico;Piorou;18,7;74,3;457,7;160,3;325;10;125,3;Ibirubá;43;RS;nao metropolitana;mata atlantica;411,94;Cfa;21733;20,84;95,53;81,61
4310108;Episódico;Epidêmico;Piorou;18,3;80,7;538,4;146;362,3;9;142,7;Igrejinha;43;RS;metropolitana;mata atlantica;230,05;Cfa;33173;88,33;96,76;99,45
4310207;Episódico/Epidêmico;Epidêmico;Piorou;20;70,5;448,9;198;286;11,7;127,3;Ijuí;43;RS;nao metropolitana;mata atlantica;333,87;Cfa;85135;59,66;97,57;92,27
4310306;Episódico;Episódico;Se manteve;17,7;77,9;508;133,7;349,3;9,7;119,7;Ilópolis;43;RS;nao metropolitana;mata atlantica;657,97;Cfb;4094;51,06;94,68;83,87
4310330;Episódico;Episódico/Epidêmico;Piorou;19,3;81,3;486,3;167,7;364;8;167;Imbé;43;RS;nao metropolitana;pampa;3,13;Cfa;27053;82,67;99,38;99,68
4310363;Episódico;Episódico;Se manteve;18,6;79,3;496,1;159,3;354,3;10;147,7;Imigrante;43;RS;nao metropolitana;mata atlantica;275,32;Cfa;3082;29,7;96,43;96,24
4310405;Episódico;Episódico;Se manteve;20,8;70,1;491,9;217,7;284,3;14,3;145;Independência;43;RS;nao metropolitana;pampa;344,82;Cfa;6519;11,82;87,82;68,78
4310413;Sem transmissão;Episódico;Piorou;20,1;70,5;466,2;200,3;287;11,3;131,7;Inhacorá;43;RS;nao metropolitana;pampa;379,69;Cfa;2011;35,71;98,02;77,25
4310439;Sem transmissão;Episódico/Epidêmico;Piorou;17,2;78,2;508,2;118;355,7;7,7;110;Ipê;43;RS;nao metropolitana;mata atlantica;724,52;Cfb;6554;70,56;89,8;85,28
4310462;Episódico;Episódico;Se manteve;18,1;75,1;550,8;143;329,7;12,7;115,7;Ipiranga Do Sul;43;RS;nao metropolitana;pampa;656,26;Cfb;1714;70,99;73,15;42,9
4310504;Episódico;Episódico;Se manteve;20;72,5;525,1;197,7;309,3;12,3;147,3;Iraí;43;RS;nao metropolitana;mata atlantica;318,06;Cfa;7489;23,93;83,76;64,3
4310538;Episódico;Episódico;Se manteve;19;75,3;443,6;169,3;330,3;10;137,3;Itaara;43;RS;nao metropolitana;mata atlantica;400,41;Cfa;5747;55,59;94,95;95,79
4310553;Episódico;Episódico;Se manteve;20,7;69,5;412,1;208,7;279;9,3;133,3;Itacurubi;43;RS;nao metropolitana;pampa;155,24;Cfa;2995;26,51;96,06;37,08
4310579;Episódico;Episódico;Se manteve;17,6;77,6;519,3;130,3;346;12,7;114;Itapuca;43;RS;nao metropolitana;mata atlantica;668,09;Cfb;1937;5,73;93,16;33,52
4310603;Episódico;Episódico;Se manteve;20,6;69,9;342,4;205,7;284,7;8;133,3;Itaqui;43;RS;nao metropolitana;pampa;79,86;Cfa;35408;68,14;97,02;86,17
4310652;Sem transmissão;Sem transmissão;Se manteve;19,3;82,1;523,6;165;361,7;10,3;164,3;Itati;43;RS;nao metropolitana;mata atlantica;467,61;Cfa;2941;3,63;76,27;90,99
4310702;Episódico;Episódico;Se manteve;18,6;75,4;553,3;158;337,7;11;133,7;Itatiba Do Sul;43;RS;nao metropolitana;mata atlantica;553;Cfa;3206;38,17;91,79;65,98
4310751;Sem transmissão;Sem transmissão;Se manteve;18,9;76,4;461,8;168;337;10,3;142,3;Ivorá;43;RS;nao metropolitana;mata atlantica;335,78;Cfa;2012;73,43;83,22;92,85
4310801;Episódico;Episódico/Epidêmico;Piorou;18,9;79,3;517,7;164,7;358;9,3;157;Ivoti;43;RS;metropolitana;mata atlantica;141,66;Cfa;22911;72,6;95,92;99,74
4310850;Episódico;Episódico;Se manteve;19,3;72,7;536,9;176,3;309,3;12,7;128,3;Jaboticaba;43;RS;nao metropolitana;mata atlantica;464,9;Cfa;3754;27,33;82,12;42,74
4310876;Sem transmissão;Sem transmissão;Se manteve;19;74,7;431,3;165,3;326;9;130;Jacuizinho;43;RS;nao metropolitana;mata atlantica;378,43;Cfa;2028;3,31;89,83;23,04
4310900;Episódico;Episódico/Epidêmico;Piorou;18,1;75,1;550,8;143;329,7;12,7;115,7;Jacutinga;43;RS;nao metropolitana;pampa;649,05;Cfb;3198;69,65;79,57;78,43
4311007;Episódico;Episódico;Se manteve;18;77,4;362,9;145,7;349,7;7,3;133,7;Jaguarão;43;RS;nao metropolitana;pampa;44,99;Cfa;26583;63,51;98,72;93,09
4311106;Episódico;Episódico;Se manteve;19,3;73,3;449,6;179,3;311,3;11,3;131,7;Jaguari;43;RS;nao metropolitana;mata atlantica;201,99;Cfa;10527;33,87;78,5;60,35
4311122;Sem transmissão;Sem transmissão;Se manteve;16,1;82,8;681,4;71,7;361,7;8,7;70,7;Jaquirana;43;RS;nao metropolitana;mata atlantica;863,17;Cfb;3692;36,95;88,85;83,09
4311130;Sem transmissão;Sem transmissão;Se manteve;19,3;73,1;432,1;178,7;313,3;9,7;132,3;Jari;43;RS;nao metropolitana;pampa;346,83;Cfa;3349;10,32;90,26;24,94
4311155;Episódico;Episódico;Se manteve;19,1;72,8;454,4;170;308,3;13;121;Jóia;43;RS;nao metropolitana;pampa;360,22;Cfa;7123;41,62;82,67;38,56
4311205;Episódico;Episódico;Se manteve;18,7;74,5;456,8;160;320,3;11;121,3;Júlio De Castilhos;43;RS;nao metropolitana;pampa;406,89;Cfa;18121;48,44;95,73;86,99
4311239;Sem transmissão;Episódico;Piorou;18,8;77,3;462,3;165;343,7;8,7;145;Lagoa Bonita Do Sul;43;RS;nao metropolitana;mata atlantica;477,88;Cfa;2253;28,92;83,6;35,71
4311254;Sem transmissão;Episódico;Piorou;18;78,3;508;147,3;346,3;9,7;130,3;Lagoão;43;RS;nao metropolitana;mata atlantica;498,1;Cfa;5343;10,73;80,85;27,19
4311270;Episódico;Episódico/Epidêmico;Piorou;18,9;73,7;474;166,3;320,7;11;128,3;Lagoa Dos Três Cantos;43;RS;nao metropolitana;mata atlantica;439,56;Cfa;1726;20,47;98,38;97,67
4311304;Episódico;Episódico/Epidêmico;Piorou;17;77,5;526,7;104,7;353,7;9,3;95,7;Lagoa Vermelha;43;RS;nao metropolitana;mata atlantica;757,5;Cfb;27598;81,28;95,71;92,23
4311403;Episódico/Epidêmico;Epidêmico;Piorou;18,6;79,3;496,1;159,3;354,3;10;147,7;Lajeado;43;RS;nao metropolitana;mata atlantica;78,24;Cfa;97432;85;90,43;99,79
4311429;Episódico;Episódico;Se manteve;19,6;72,5;536;184;307;14;132,3;Lajeado Do Bugre;43;RS;nao metropolitana;mata atlantica;450,39;Cfa;2569;2,99;96,51;28,93
4311502;Sem transmissão;Episódico;Piorou;17,8;76,3;413,5;142,3;337,7;8;117;Lavras Do Sul;43;RS;nao metropolitana;pampa;269,61;Cfa;7458;63,7;95,67;81,76
4311601;Episódico;Episódico;Se manteve;19,6;72,5;536;184;307;14;132,3;Liberato Salzano;43;RS;nao metropolitana;mata atlantica;402,59;Cfa;4664;6,46;91,85;37,11
4311627;Episódico;Episódico;Se manteve;18,9;79,3;517,7;164,7;358;9,3;157;Lindolfo Collor;43;RS;nao metropolitana;mata atlantica;79,78;Cfa;6156;65,8;97,99;98,8
4311643;Episódico;Episódico;Se manteve;17,5;80,9;573;125,3;358,7;11;120,3;Linha Nova;43;RS;nao metropolitana;mata atlantica;296,83;Cfa;1763;47,35;96,16;89,77
4311700;Episódico;Episódico/Epidêmico;Piorou;18,6;74,2;507,8;156,3;332,7;10;129,7;Machadinho;43;RS;nao metropolitana;mata atlantica;656,04;Cfb;5729;84,74;84,32;69,95
4311718;Sem transmissão;Episódico;Piorou;20,5;70,2;371,2;203,7;289;9;135,7;Maçambará;43;RS;nao metropolitana;pampa;114,81;Cfa;4427;35,73;92,48;43,72
4311734;Sem transmissão;Sem transmissão;Se manteve;17,8;82,6;673,4;121,3;362,3;10,3;120,7;Mampituba;43;RS;nao metropolitana;mata atlantica;422,13;Cfa;2954;42,84;86,28;92,5
4311759;Sem transmissão;Episódico;Piorou;20,1;71,1;370;193,7;299,3;9;134,7;Manoel Viana;43;RS;nao metropolitana;pampa;117;Cfa;6732;15,85;91,22;77,21
4311775;Episódico;Episódico;Se manteve;18,2;82,5;603,2;137,3;364;11,3;136,7;Maquiné;43;RS;nao metropolitana;mata atlantica;310,81;Cfa;8222;69,77;85,79;93,07
4311791;Sem transmissão;Episódico;Piorou;19,1;78,5;492,6;168,7;356;9,7;159;Maratá;43;RS;nao metropolitana;mata atlantica;133,66;Cfa;2515;77,14;98,81;90,48
4311809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;17,7;76,5;524,1;131,7;342,3;11,3;111,7;Marau;43;RS;nao metropolitana;mata atlantica;586,14;Cfa;46643;87,67;90,73;98,12
4311908;Episódico;Episódico/Epidêmico;Piorou;18,6;74,1;495,5;157,3;331,7;9;130;Marcelino Ramos;43;RS;nao metropolitana;mata atlantica;511,71;Cfa;4314;64,07;94,14;75,21
4311981;Episódico;Episódico;Se manteve;18,7;79;467,6;157,3;357,7;9,3;151;Mariana Pimentel;43;RS;nao metropolitana;pampa;153,18;Cfa;3889;56,52;77,97;79,84
4312005;Sem transmissão;Episódico/Epidêmico;Piorou;18,6;75,4;553,3;158;337,7;11;133,7;Mariano Moro;43;RS;nao metropolitana;mata atlantica;491,17;Cfa;1856;84,7;72,82;86,94
4312054;Sem transmissão;Episódico/Epidêmico;Piorou;18,5;79,2;513,5;158,7;352,7;10,3;145,7;Marques De Souza;43;RS;nao metropolitana;mata atlantica;269,34;Cfa;3928;49,34;95,81;77,77
4312104;Sem transmissão;Episódico;Piorou;19,6;73,2;414;184,7;314;9;139;Mata;43;RS;nao metropolitana;mata atlantica;186,8;Cfa;4697;46,1;81,83;57,05
4312138;Episódico;Episódico;Se manteve;18,1;75,6;509,3;146;337,3;10;121,3;Mato Castelhano;43;RS;nao metropolitana;mata atlantica;702,06;Cfb;2552;86,31;64,18;56,1
4312153;Episódico;Episódico/Epidêmico;Piorou;18,9;78,3;489,9;167;348,7;9,3;151,3;Mato Leitão;43;RS;nao metropolitana;mata atlantica;91,65;Cfa;4848;81,04;99,62;93,73
4312179;Episódico;Episódico;Se manteve;20,7;69,9;469,1;213;280,7;13;136,3;Mato Queimado;43;RS;nao metropolitana;mata atlantica;200,3;Cfa;1793;30,97;100;44,19
4312203;Episódico;Episódico;Se manteve;17,9;75,1;516,5;136,3;339;10,3;114,7;Maximiliano De Almeida;43;RS;nao metropolitana;mata atlantica;556,78;Cfa;4763;44,75;87,09;61,54
4312252;Episódico;Episódico;Se manteve;18,3;79,4;461,8;148,7;357,7;8;141,7;Minas Do Leão;43;RS;nao metropolitana;pampa;63,36;Cfa;7470;71,82;99,55;96,19
4312302;Episódico;Episódico/Epidêmico;Piorou;20,2;72,6;525,4;203,7;304;12,7;149,3;Miraguaí;43;RS;nao metropolitana;mata atlantica;404,09;Cfa;4388;35,06;93,05;52,64
4312351;Episódico;Episódico;Se manteve;17,9;77,6;479,9;138,7;349,7;9,3;124,3;Montauri;43;RS;nao metropolitana;mata atlantica;520,04;Cfa;1495;32,69;98,72;90,17
4312377;Episódico;Sem transmissão;Melhorou;15,9;79,8;473;69,7;361,3;6,3;69;Monte Alegre Dos Campos;43;RS;nao metropolitana;mata atlantica;806,15;Cfb;3610;22,06;75;42,51
4312385;Episódico;Episódico;Se manteve;17,8;79,4;507,9;136,3;355,7;9;127,3;Monte Belo Do Sul;43;RS;nao metropolitana;mata atlantica;461,38;Cfa;2584;7,99;96;96,37
4312401;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;18,9;79,3;517,7;164,7;358;9,3;157;Montenegro;43;RS;metropolitana;pampa;65,06;Cfa;66878;89,28;97,23;99,22
4312427;Episódico;Episódico;Se manteve;18,5;74,9;478,2;154;331,3;9,7;124;Mormaço;43;RS;nao metropolitana;mata atlantica;463,78;Cfa;2748;41,41;96,93;67,23
4312443;Episódico;Episódico;Se manteve;17;83;695,2;95;363,7;11;94,7;Morrinhos Do Sul;43;RS;nao metropolitana;mata atlantica;242,02;Cfa;3091;15,23;88,67;95,77
4312450;Sem transmissão;Episódico;Piorou;17,6;79,8;433,6;135;355,7;8,7;127,7;Morro Redondo;43;RS;nao metropolitana;pampa;160,57;Cfa;5568;68,55;89,27;71,55
4312476;Episódico;Episódico;Se manteve;18,7;80;521,5;157,7;361;9;153;Morro Reuter;43;RS;nao metropolitana;mata atlantica;500,62;Cfb;6124;93,41;86,41;98,96
4312500;Episódico;Episódico;Se manteve;19,4;78,6;375,7;170;355,3;7;167;Mostardas;43;RS;nao metropolitana;pampa;9,4;Cfa;13035;85,51;98,5;83,55
4312609;Episódico;Episódico/Epidêmico;Piorou;18,2;79,9;530,7;147;355,7;10,7;137,3;Muçum;43;RS;nao metropolitana;mata atlantica;234,24;Cfa;4492;55,59;99,17;95,9
4312617;Sem transmissão;Sem transmissão;Se manteve;17;77,5;526,7;104,7;353,7;9,3;95,7;Muitos Capões;43;RS;nao metropolitana;mata atlantica;802,8;Cfb;2811;25,86;93,41;63,39
4312625;Episódico;Sem transmissão;Melhorou;17,4;76,8;529,6;121,3;346;10,7;105,3;Muliterno;43;RS;nao metropolitana;mata atlantica;809,12;Cfb;1718;45,77;87,31;63,98
4312658;Episódico;Episódico/Epidêmico;Piorou;18,5;74,9;478,2;154;331,3;9,7;124;Não-Me-Toque;43;RS;nao metropolitana;mata atlantica;466,47;Cfa;17821;46,11;98,75;95,07
4312674;Episódico;Episódico;Se manteve;18,5;74,9;478,2;154;331,3;9,7;124;Nicolau Vergueiro;43;RS;nao metropolitana;mata atlantica;535,13;Cfa;1935;11,97;97,73;52,1
4312708;Episódico;Episódico/Epidêmico;Piorou;19,6;73;542,1;183,3;313,7;11,7;138;Nonoai;43;RS;nao metropolitana;mata atlantica;533,9;Cfa;13466;25,6;96,01;77,01
4312757;Episódico;Episódico;Se manteve;17,7;76,9;500,9;133;346;8,7;115;Nova Alvorada;43;RS;nao metropolitana;mata atlantica;613,16;Cfb;3169;6,12;97,45;92,77
4312807;Episódico;Episódico;Se manteve;17,5;76,8;506,5;123,7;350;8,3;111;Nova Araçá;43;RS;nao metropolitana;mata atlantica;661,1;Cfb;4968;66,28;91,66;95,45
4312906;Episódico;Episódico;Se manteve;17,5;76,8;506,5;123,7;350;8,3;111;Nova Bassano;43;RS;nao metropolitana;mata atlantica;578,2;Cfb;9582;59,15;97,58;73,82
