"";"muni_code";"dengue_pattern_10_19";"dengue_pattern_20_22";"Transition";"temp_med";"umid_med";"precip_tot";"thr_temp";"thr_umid";"thr_prec";"thr_temp_umid";"muni_name";"uf_code";"uf_acr";"tipo_regiao";"bioma";"altitude";"koppen";"pop22";"prop_esgot";"prop_abast";"prop_residuo"
"4886";4313102;"Epis贸dico";"Epis贸dico";"Se manteve";18,7;76,4;471,9;161,3;336,3;10;133,7;"Nova Palma";43;"RS";"n鉶 metropolitana";"mata atlantica";338,76;"Cfa";5328;59,47;87,64;81,81
"4887";4313201;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";17,5;80,9;573;125,3;358,7;11;120,3;"Nova Petr贸polis";43;"RS";"n鉶 metropolitana";"mata atlantica";474,21;"Cfa";28579;86,96;95,35;97,58
"4888";4313300;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";17,7;77,6;490,4;131;351;8,3;118,3;"Nova Prata";43;"RS";"n鉶 metropolitana";"mata atlantica";661,21;"Cfb";25656;79,57;89,82;97,2
"4889";4313334;"Epis贸dico";"Epis贸dico";"Se manteve";20,1;70,5;466,2;200,3;287;11,3;131,7;"Nova Ramada";43;"RS";"n鉶 metropolitana";"pampa";456,72;"Cfa";2157;4,36;96,71;43,35
"4890";4313359;"Epis贸dico";"Sem transmiss茫o";"Melhorou";17,2;78,2;508,2;118;355,7;7,7;110;"Nova Roma Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";503,05;"Cfb";3468;39,69;95,08;81,41
"4891";4313375;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,6;77,9;455,8;179;357;8,7;170,3;"Nova Santa Rita";43;"RS";"metropolitana";"pampa";16,56;"Cfa";28290;65,33;96,67;97,7
"4892";4313391;"Epis贸dico";"Epis贸dico";"Se manteve";18,8;77,3;462,3;165;343,7;8,7;145;"Novo Cabrais";43;"RS";"n鉶 metropolitana";"pampa";104,22;"Cfa";3550;53,86;92,44;82,27
"4893";4313409;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";18,7;80;521,5;157,7;361;9;153;"Novo Hamburgo";43;"RS";"metropolitana";"mata atlantica";76,95;"Cfa";241306;92,65;98,6;99,63
"4894";4313425;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";21;72,2;470,1;222,7;300,7;12,3;161;"Novo Machado";43;"RS";"n鉶 metropolitana";"mata atlantica";191,64;"Cfa";3198;9,26;96,96;70,81
"4895";4313441;"Epis贸dico";"Epis贸dico";"Se manteve";19,7;72,7;556,5;186,7;307,3;14,3;137;"Novo Tiradentes";43;"RS";"n鉶 metropolitana";"mata atlantica";368,5;"Cfa";2115;18,03;99,59;30,37
"4896";4313466;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,1;73,1;514;170;313;11,7;125,3;"Novo Xingu";43;"RS";"n鉶 metropolitana";"mata atlantica";389,68;"Cfa";1646;29,57;100;66,96
"4897";4313490;"Epis贸dico";"Epis贸dico";"Se manteve";18,8;73,5;529,1;163;317,7;12;122,3;"Novo Barreiro";43;"RS";"n鉶 metropolitana";"mata atlantica";431,58;"Cfa";4233;16,43;96,8;44,72
"4898";4313508;"Epis贸dico";"Epis贸dico";"Se manteve";19,7;80,2;427,4;178,7;362,7;6;177;"Os贸rio";43;"RS";"n鉶 metropolitana";"pampa";32,45;"Cfa";50395;72,95;95,08;98,96
"4899";4313607;"Epis贸dico";"Epis贸dico";"Se manteve";17,9;75,1;516,5;136,3;339;10,3;114,7;"Paim Filho";43;"RS";"n鉶 metropolitana";"mata atlantica";626,64;"Cfb";3979;38,42;95,45;70,38
"4900";4313656;"Epis贸dico";"Epis贸dico";"Se manteve";19,9;79;430,2;182;364;6,7;180,7;"Palmares Do Sul";43;"RS";"n鉶 metropolitana";"pampa";8,36;"Cfa";12969;89,44;98,69;95,89
"4901";4313706;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19;73,3;537,8;168,7;313,3;12;125;"Palmeira Das Miss玫es";43;"RS";"n鉶 metropolitana";"pampa";540,9;"Cfa";32873;31,68;97,4;86,75
"4902";4313805;"Epis贸dico";"Epis贸dico";"Se manteve";20,2;72,6;525,4;203,7;304;12,7;149,3;"Palmitinho";43;"RS";"n鉶 metropolitana";"mata atlantica";358,95;"Cfa";7830;44,87;93,24;60,97
"4903";4313904;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,6;71,4;467,1;186,7;295,3;11;126;"Panambi";43;"RS";"n鉶 metropolitana";"mata atlantica";437,99;"Cfa";43320;60,22;95,89;94,83
"4904";4313953;"Epis贸dico";"Epis贸dico";"Se manteve";18,3;78,3;425,9;151,3;350;7,3;137,3;"Pantano Grande";43;"RS";"n鉶 metropolitana";"pampa";99,25;"Cfa";10255;83,98;98,16;92,15
"4905";4314001;"Epis贸dico";"Epis贸dico";"Se manteve";17,6;76,8;525,6;129,7;345,7;8;112,3;"Para铆";43;"RS";"n鉶 metropolitana";"mata atlantica";648,21;"Cfb";7205;54,14;95,48;96,18
"4906";4314027;"Sem transmiss茫o";"Epis贸dico";"Piorou";18,8;77;462,4;165,7;341;8;143;"Para铆so Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";195,98;"Cfa";6472;39,37;90,76;81,68
"4907";4314035;"Sem transmiss茫o";"Epis贸dico";"Piorou";18,9;79,3;517,7;164,7;358;9,3;157;"Pareci Novo";43;"RS";"n鉶 metropolitana";"mata atlantica";40,94;"Cfa";4072;94,39;99,49;97,88
"4908";4314050;"Epis贸dico";"Epid锚mico";"Piorou";18,3;80,7;538,4;146;362,3;9;142,7;"Parob茅";43;"RS";"metropolitana";"mata atlantica";56,85;"Cfa";54095;89,43;95,64;99,02
"4909";4314068;"Sem transmiss茫o";"Epis贸dico";"Piorou";18,4;76,9;467,7;154,7;341,3;8,3;133;"Passa Sete";43;"RS";"n鉶 metropolitana";"mata atlantica";471,15;"Cfa";3943;21,29;82,48;20,36
"4910";4314076;"Sem transmiss茫o";"Epis贸dico/Epid锚mico";"Piorou";19,6;76,5;433,9;179;347,7;9,7;162;"Passo Do Sobrado";43;"RS";"n鉶 metropolitana";"pampa";72,9;"Cfa";6006;52,45;89,51;79,55
"4911";4314100;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";18,5;74,4;504,8;155,7;326,7;9,7;123,7;"Passo Fundo";43;"RS";"metropolitana";"pampa";612,25;"Cfb";217240;57,24;98,97;98,9
"4912";4314134;"Epis贸dico";"Epis贸dico";"Se manteve";18,3;75,4;563,1;149,7;334;11,7;125;"Paulo Bento";43;"RS";"n鉶 metropolitana";"mata atlantica";652,66;"Cfb";2144;30,9;91,84;40,49
"4913";4314159;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,3;77,8;464,4;173;351;10;158,7;"Paverama";43;"RS";"n鉶 metropolitana";"mata atlantica";143,25;"Cfa";7933;34,37;97,08;87,07
"4914";4314175;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,3;79,4;431,9;129,7;354,7;9,3;120,7;"Pedras Altas";43;"RS";"n鉶 metropolitana";"pampa";189,82;"Cfa";2213;67,81;83,38;38
"4915";4314209;"Sem transmiss茫o";"Epis贸dico";"Piorou";18,1;78,9;415;146,7;355,3;7,7;139;"Pedro Os贸rio";43;"RS";"n鉶 metropolitana";"pampa";71,97;"Cfa";7652;39,52;97,39;94,82
"4916";4314308;"Epis贸dico";"Epis贸dico";"Se manteve";19,6;71,4;467,1;186,7;295,3;11;126;"Peju莽ara";43;"RS";"n鉶 metropolitana";"mata atlantica";434,04;"Cfa";3733;7,59;91,86;79,69
"4917";4314407;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";18,7;78,4;424,1;157;357,7;8,7;151;"Pelotas";43;"RS";"n鉶 metropolitana";"pampa";73,84;"Cfa";324026;84,45;98,18;97,06
"4918";4314423;"Epis贸dico";"Epis贸dico";"Se manteve";17,5;80,9;573;125,3;358,7;11;120,3;"Picada Caf茅";43;"RS";"n鉶 metropolitana";"mata atlantica";289,46;"Cfa";5732;86,7;94,59;98,73
"4919";4314456;"Sem transmiss茫o";"Epis贸dico";"Piorou";19,7;72,7;556,5;186,7;307,3;14,3;137;"Pinhal";43;"RS";"n鉶 metropolitana";"mata atlantica";424,92;"Cfa";2895;70,42;98,04;78,6
"4920";4314464;"Sem transmiss茫o";"Epis贸dico";"Piorou";16,9;78,4;517,7;100;359,3;8,3;96,3;"Pinhal Da Serra";43;"RS";"n鉶 metropolitana";"mata atlantica";832,88;"Cfb";2243;3,22;92,21;72,88
"4921";4314472;"Sem transmiss茫o";"Epis贸dico";"Piorou";18,7;76,4;471,9;161,3;336,3;10;133,7;"Pinhal Grande";43;"RS";"n鉶 metropolitana";"pampa";364,9;"Cfa";4049;65,61;94,76;47,52
"4922";4314498;"Epis贸dico";"Epis贸dico";"Se manteve";20,2;72,6;523,5;199;307,7;12,7;147,3;"Pinheirinho Do Vale";43;"RS";"n鉶 metropolitana";"mata atlantica";292,19;"Cfa";4539;17,32;89,31;49,31
"4923";4314506;"Epis贸dico";"Epis贸dico";"Se manteve";17,5;77,7;410;133,7;346,7;8,7;117,7;"Pinheiro Machado";43;"RS";"n鉶 metropolitana";"pampa";284,54;"Cfa";11380;76,68;96,38;79,23
"4924";4314548;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,8;79,4;507,9;136,3;355,7;9;127,3;"Pinto Bandeira";43;"RS";"n鉶 metropolitana";"mata atlantica";600;"Cfa";2712;0;0;0
"4925";4314555;"Epis贸dico";"Epis贸dico";"Se manteve";21,3;71,1;438,4;225,3;287;10,7;149,7;"Pirap贸";43;"RS";"n鉶 metropolitana";"pampa";131,94;"Cfa";2250;35,24;98,65;56,86
"4926";4314605;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,6;79,8;433,6;135;355,7;8,7;127,7;"Piratini";43;"RS";"n鉶 metropolitana";"pampa";235,76;"Cfa";17434;60,97;86,03;60,82
"4927";4314704;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";20;72,5;525,1;197,7;309,3;12,3;147,3;"Planalto";43;"RS";"n鉶 metropolitana";"mata atlantica";478,45;"Cfa";10240;32,44;93,95;66,72
"4928";4314753;"Epis贸dico";"Epis贸dico";"Se manteve";18,2;79,9;530,7;147;355,7;10,7;137,3;"Po莽o Das Antas";43;"RS";"n鉶 metropolitana";"mata atlantica";314,46;"Cfa";2152;98,99;99,42;97,68
"4929";4314779;"Epis贸dico";"Sem transmiss茫o";"Melhorou";18,8;73,5;529,1;163;317,7;12;122,3;"Pont茫o";43;"RS";"n鉶 metropolitana";"pampa";639,79;"Cfb";3278;13,27;97,1;49,14
"4930";4314787;"Epis贸dico";"Epis贸dico";"Se manteve";18,3;75,4;563,1;149,7;334;11,7;125;"Ponte Preta";43;"RS";"n鉶 metropolitana";"mata atlantica";606,03;"Cfa";1572;42,49;97,8;31,32
"4931";4314803;"Epis贸dico";"Epis贸dico";"Se manteve";18,7;80;521,5;157,7;361;9;153;"Port茫o";43;"RS";"metropolitana";"mata atlantica";57,57;"Cfa";36410;91,23;97,1;99,33
"4932";4314902;"Epid锚mico";"Epid锚mico";"Se manteve";19,7;77,3;435,3;179;356;7,7;170,3;"Porto Alegre";43;"RS";"metropolitana";"pampa";41,34;"Cfa";1404269;94,26;99,6;99,72
"4933";4315008;"Epis贸dico";"Epis贸dico";"Se manteve";21,1;72,3;462,4;222,7;299;10,3;159;"Porto Lucena";43;"RS";"n鉶 metropolitana";"mata atlantica";160,53;"Cfa";4364;12,79;98,54;61,57
"4934";4315057;"Epis贸dico";"Epis贸dico";"Se manteve";20,9;73,3;476,4;222;307,3;12,3;167;"Porto Mau谩";43;"RS";"n鉶 metropolitana";"mata atlantica";167,32;"Cfa";2143;53,9;99,04;76,83
"4935";4315073;"Epis贸dico";"Epis贸dico";"Se manteve";20,9;73,3;476,4;222;307,3;12,3;167;"Porto Vera Cruz";43;"RS";"n鉶 metropolitana";"mata atlantica";162,08;"Cfa";1560;27,38;99,41;85,07
"4936";4315107;"Epis贸dico";"Epis贸dico";"Se manteve";21,1;72,3;462,4;222,7;299;10,3;159;"Porto Xavier";43;"RS";"n鉶 metropolitana";"mata atlantica";155,67;"Cfa";9821;49,27;96,14;69,91
"4937";4315131;"Epis贸dico";"Epis贸dico";"Se manteve";17,9;79,1;514,1;141,3;352,3;10;128,7;"Pouso Novo";43;"RS";"n鉶 metropolitana";"mata atlantica";378,77;"Cfa";1752;21,67;92,13;53,94
"4938";4315149;"Epis贸dico";"Epis贸dico";"Se manteve";18,9;79,3;517,7;164,7;358;9,3;157;"Presidente Lucena";43;"RS";"n鉶 metropolitana";"mata atlantica";174,32;"Cfa";3077;79,89;98,1;96,97
"4939";4315156;"Sem transmiss茫o";"Epis贸dico/Epid锚mico";"Piorou";18,5;79,2;513,5;158,7;352,7;10,3;145,7;"Progresso";43;"RS";"n鉶 metropolitana";"mata atlantica";466,41;"Cfa";5325;25,81;92,24;48,04
"4940";4315172;"Epis贸dico";"Sem transmiss茫o";"Melhorou";17,7;77,6;490,4;131;351;8,3;118,3;"Prot谩sio Alves";43;"RS";"n鉶 metropolitana";"mata atlantica";598,44;"Cfb";2025;67,15;85,96;88,84
"4941";4315206;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,6;78,9;539;130,3;348,3;13;115,3;"Putinga";43;"RS";"n鉶 metropolitana";"mata atlantica";517,5;"Cfa";3710;53,09;95,11;72,52
"4942";4315305;"Sem transmiss茫o";"Epis贸dico";"Piorou";19,3;71;347,4;175;294;9;113,7;"Quara铆";43;"RS";"n鉶 metropolitana";"pampa";166,31;"Cfa";23475;84,65;97,04;91,52
"4943";4315313;"Sem transmiss茫o";"Epis贸dico/Epid锚mico";"Piorou";18,5;74,2;528,1;156,3;321,7;13;121,3;"Quatro Irm茫os";43;"RS";"n鉶 metropolitana";"pampa";676,85;"Cfb";1552;70,23;83,36;52,37
"4944";4315321;"Epis贸dico";"Epis贸dico";"Se manteve";19,1;73,5;430;174,3;317;9,7;131,3;"Quevedos";43;"RS";"n鉶 metropolitana";"pampa";355,53;"Cfa";2502;11,49;89,05;35,25
"4945";4315354;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";18,7;74,3;457,7;160,3;325;10;125,3;"Quinze De Novembro";43;"RS";"n鉶 metropolitana";"mata atlantica";368,5;"Cfa";3910;14,97;99,14;90,62
"4946";4315404;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,8;72,2;545,8;192,7;298,3;12,7;136;"Redentora";43;"RS";"n鉶 metropolitana";"mata atlantica";454,83;"Cfa";9244;10,04;84,7;34,42
"4947";4315453;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,9;79,1;514,1;141,3;352,3;10;128,7;"Relvado";43;"RS";"n鉶 metropolitana";"mata atlantica";448,14;"Cfa";1895;51,18;96,53;57,28
"4948";4315503;"Sem transmiss茫o";"Epis贸dico";"Piorou";19,4;75,2;413,6;179,3;333;8,7;149;"Restinga S锚ca";43;"RS";"n鉶 metropolitana";"pampa";58,31;"Cfa";15129;42,15;95,55;89,67
"4949";4315552;"Sem transmiss茫o";"Epis贸dico/Epid锚mico";"Piorou";19,6;73;542,1;183,3;313,7;11,7;138;"Rio Dos 脥ndios";43;"RS";"n鉶 metropolitana";"mata atlantica";447,6;"Cfa";3374;3,77;84,44;23,17
"4950";4315602;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";18,7;78,8;400,5;158,7;358,3;7,3;156;"Rio Grande";43;"RS";"n鉶 metropolitana";"pampa";6,63;"Cfa";191719;88,69;98,94;98,47
"4951";4315701;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,3;76,2;405,7;174;345;7,3;154,7;"Rio Pardo";43;"RS";"n鉶 metropolitana";"pampa";56,95;"Cfa";34447;77,45;92;88,9
"4952";4315750;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,7;82;586;127,7;364;9;126,7;"Riozinho";43;"RS";"n鉶 metropolitana";"mata atlantica";548,27;"Cfb";4453;47,99;86,67;94,61
"4953";4315800;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";18,6;79,3;496,1;159,3;354,3;10;147,7;"Roca Sales";43;"RS";"n鉶 metropolitana";"mata atlantica";234,26;"Cfa";10397;91,65;90,86;88,64
"4954";4315909;"Epis贸dico";"Epis贸dico";"Se manteve";20;72,5;525,1;197,7;309,3;12,3;147,3;"Rodeio Bonito";43;"RS";"n鉶 metropolitana";"mata atlantica";330,88;"Cfa";6644;24,96;93,63;77,02
"4955";4315958;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";20,9;70;468,6;218;280;12;138,7;"Rolador";43;"RS";"n鉶 metropolitana";"mata atlantica";216,6;"Cfa";2277;59,81;97,7;28,36
"4956";4316006;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,1;80,8;482,5;163,3;364,3;9;162,3;"Rolante";43;"RS";"metropolitana";"mata atlantica";225,14;"Cfa";21288;65,93;92,95;94,22
"4957";4316105;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,1;73,1;514;170;313;11,7;125,3;"Ronda Alta";43;"RS";"n鉶 metropolitana";"pampa";625,37;"Cfa";9750;39,3;96,78;86,29
"4958";4316204;"Epis贸dico";"Epis贸dico";"Se manteve";19,3;72,7;536,9;176,3;309,3;12,7;128,3;"Rondinha";43;"RS";"n鉶 metropolitana";"mata atlantica";519,9;"Cfa";4989;37,37;98,98;69,65
"4959";4316303;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";20,9;70;468,6;218;280;12;138,7;"Roque Gonzales";43;"RS";"n鉶 metropolitana";"mata atlantica";139,16;"Cfa";6579;25,85;99,5;62,57
"4960";4316402;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,1;73,4;389,8;171,7;315,7;9;126,7;"Ros谩rio Do Sul";43;"RS";"n鉶 metropolitana";"pampa";145,34;"Cfa";36343;67,05;95,25;86,09
"4961";4316428;"Sem transmiss茫o";"Epis贸dico";"Piorou";19,6;72,5;536;184;307;14;132,3;"Sagrada Fam铆lia";43;"RS";"n鉶 metropolitana";"mata atlantica";391,43;"Cfa";2466;22,16;97,77;41,62
"4962";4316436;"Epis贸dico";"Epis贸dico";"Se manteve";18,9;73,7;474;166,3;320,7;11;128,3;"Saldanha Marinho";43;"RS";"n鉶 metropolitana";"mata atlantica";479,44;"Cfa";2581;7,51;94,03;90,09
"4963";4316451;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";18,9;74,7;444,8;165;322,7;9,3;127;"Salto Do Jacu铆";43;"RS";"n鉶 metropolitana";"pampa";328,73;"Cfa";10200;37,14;94,34;85,65
"4964";4316477;"Epis贸dico";"Epis贸dico";"Se manteve";21;70,3;467,6;221;283;11,7;143,7;"Salvador Das Miss玫es";43;"RS";"n鉶 metropolitana";"mata atlantica";198,59;"Cfa";2878;44,51;99,77;82,06
"4965";4316501;"Epis贸dico";"Epis贸dico";"Se manteve";18,9;79,3;517,7;164,7;358;9,3;157;"Salvador Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";393,52;"Cfa";7411;89,02;97,89;94,19
"4966";4316600;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";17,4;76,4;528,2;118;344,3;9,3;102;"Sananduva";43;"RS";"n鉶 metropolitana";"mata atlantica";637,46;"Cfb";17130;68,93;94,7;72,72
"4967";4316709;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,2;72,9;512,2;176;310,3;13,7;129,7;"Santa B谩rbara Do Sul";43;"RS";"n鉶 metropolitana";"pampa";480,81;"Cfa";8083;27,42;93,95;87,02
"4968";4316733;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,7;75,9;533,7;128,7;339,3;10,3;107,7;"Santa Cec铆lia Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";739,45;"Cfb";1676;42,29;74,06;78,94
"4969";4316758;"Sem transmiss茫o";"Epis贸dico/Epid锚mico";"Piorou";19,3;77,8;464,4;173;351;10;158,7;"Santa Clara Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";180,68;"Cfa";6845;54,74;99,37;88,48
"4970";4316808;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";18,9;78,3;489,9;167;348,7;9,3;151,3;"Santa Cruz Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";195,98;"Cfa";133136;90,87;97,41;98,28
"4971";4316907;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";19,4;75,2;413,6;179,3;333;8,7;149;"Santa Maria";43;"RS";"n鉶 metropolitana";"pampa";103,44;"Cfa";296081;84,26;97,87;97,9
"4972";4316956;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,1;81,1;582,8;107,7;360;9,3;105,3;"Santa Maria Do Herval";43;"RS";"n鉶 metropolitana";"mata atlantica";588,25;"Cfb";6541;64,24;84,95;90,65
"4973";4316972;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";19;73,8;395,1;165,3;325,3;8,7;128;"Santa Margarida Do Sul";43;"RS";"n鉶 metropolitana";"pampa";171,66;"Cfa";2593;37,97;85,67;64,52
"4974";4317004;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";18,1;77,4;421,7;148,3;346,3;11;131,3;"Santana Da Boa Vista";43;"RS";"n鉶 metropolitana";"pampa";206,88;"Cfa";7120;36,2;81,54;53,54
"4975";4317103;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";18,2;74,8;371,5;152,7;324,3;7,7;115,7;"Sant'ana Do Livramento";43;"RS";"n鉶 metropolitana";"pampa";200,83;"Cfa";83764;80,32;97,76;90,57
"4976";4317202;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,9;70,6;478,6;222;287,7;13;149,7;"Santa Rosa";43;"RS";"n鉶 metropolitana";"mata atlantica";285,87;"Cfa";77519;39,08;96,54;95,57
"4977";4317251;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,8;79,4;507,9;136,3;355,7;9;127,3;"Santa Tereza";43;"RS";"n鉶 metropolitana";"mata atlantica";319,55;"Cfa";1668;92,08;91,55;95,25
"4978";4317301;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";17,6;79,1;339,6;136,7;362,3;6;134,3;"Santa Vit贸ria Do Palmar";43;"RS";"n鉶 metropolitana";"pampa";7,11;"Cfa";30953;80,27;98,15;91,87
"4979";4317400;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,3;73,3;449,6;179,3;311,3;11,3;131,7;"Santiago";43;"RS";"n鉶 metropolitana";"pampa";301,51;"Cfa";48959;72,88;97,86;92,66
"4980";4317509;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,5;70;467,8;209;282;13,3;133,3;"Santo 脗ngelo";43;"RS";"n鉶 metropolitana";"pampa";273,65;"Cfa";76768;30,85;98,02;94,94
"4981";4317558;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,6;76,9;496,5;129,7;346;7,7;112,3;"Santo Ant么nio Do Palma";43;"RS";"n鉶 metropolitana";"mata atlantica";688,88;"Cfb";2091;19,24;96,34;95,72
"4982";4317608;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,2;79,9;472,5;164,7;362,3;7;161,7;"Santo Ant么nio Da Patrulha";43;"RS";"metropolitana";"pampa";67,58;"Cfa";42904;70,89;89,1;89,97
"4983";4317707;"Epis贸dico";"Epis贸dico";"Se manteve";21;69,6;432,4;217;279,7;11,3;139,3;"Santo Ant么nio Das Miss玫es";43;"RS";"n鉶 metropolitana";"pampa";118,28;"Cfa";10292;11,32;97,65;58,55
"4984";4317756;"Epis贸dico";"Epis贸dico";"Se manteve";18,5;74,4;504,8;155,7;326,7;9,7;123,7;"Santo Ant么nio Do Planalto";43;"RS";"n鉶 metropolitana";"pampa";522,53;"Cfa";2097;13,98;98,41;83,28
"4985";4317806;"Epis贸dico";"Epis贸dico";"Se manteve";20,1;70,8;490,3;200;286,7;12,7;132,7;"Santo Augusto";43;"RS";"n鉶 metropolitana";"pampa";487,94;"Cfa";13641;8,6;96,66;89,23
"4986";4317905;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21;71,5;468,2;223;292,3;10,7;153;"Santo Cristo";43;"RS";"n鉶 metropolitana";"mata atlantica";253;"Cfa";15325;36,52;96,49;76,17
"4987";4317954;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,9;75,1;516,5;136,3;339;10,3;114,7;"Santo Expedito Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";671,61;"Cfb";2348;66,5;94,03;64,8
"4988";4318002;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21;69,3;395,5;216,3;279;9,3;137,7;"S茫o Borja";43;"RS";"n鉶 metropolitana";"pampa";93,53;"Cfa";58757;62,63;95,93;89,42
"4989";4318051;"Epis贸dico";"Epis贸dico";"Se manteve";17,7;76,9;500,9;133;346;8,7;115;"S茫o Domingos Do Sul";43;"RS";"n鉶 metropolitana";"mata atlantica";621,4;"Cfb";2755;57,44;97,36;94,83
"4990";4318101;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,9;71,6;374,7;191,7;301;8;134,7;"S茫o Francisco De Assis";43;"RS";"n鉶 metropolitana";"pampa";189,34;"Cfa";17634;25,08;89,57;71,25
"4991";4318200;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,7;82;586;127,7;364;9;126,7;"S茫o Francisco De Paula";43;"RS";"n鉶 metropolitana";"mata atlantica";853,79;"Cfb";23682;59,13;91,46;88,3
"4992";4318309;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";19,1;73,5;399,6;171,3;322,7;9;131,3;"S茫o Gabriel";43;"RS";"n鉶 metropolitana";"pampa";142,26;"Cfa";58263;63,97;96,98;89,07
"4993";4318408;"Epis贸dico";"Epis贸dico";"Se manteve";19,7;77,2;436,6;179,3;353,3;8,7;167,3;"S茫o Jer么nimo";43;"RS";"metropolitana";"pampa";237,42;"Cfa";20909;70,63;93,59;79,67
"4994";4318424;"Epis贸dico";"Epis贸dico";"Se manteve";18,2;74,7;519,2;144,7;331;11;118;"S茫o Jo茫o Da Urtiga";43;"RS";"n鉶 metropolitana";"mata atlantica";631,25;"Cfb";4433;43,5;90,01;64,57
"4995";4318432;"Epis贸dico";"Epis贸dico";"Se manteve";18,9;76,4;461,8;168;337;10,3;142,3;"S茫o Jo茫o Do Pol锚sine";43;"RS";"n鉶 metropolitana";"mata atlantica";147,26;"Cfa";2549;6,55;68,65;95,09
"4996";4318440;"Sem transmiss茫o";"Epis贸dico";"Piorou";17,2;77,1;530,8;114,7;349,3;10,3;102,3;"S茫o Jorge";43;"RS";"n鉶 metropolitana";"mata atlantica";713,5;"Cfb";2912;55,35;95,48;96,69
"4997";4318457;"Sem transmiss茫o";"Epis贸dico";"Piorou";19,3;72,7;536,9;176,3;309,3;12,7;128,3;"S茫o Jos茅 Das Miss玫es";43;"RS";"n鉶 metropolitana";"mata atlantica";425,24;"Cfa";2345;15,06;95,79;37,87
"4998";4318465;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";17,6;78,9;539;130,3;348,3;13;115,3;"S茫o Jos茅 Do Herval";43;"RS";"n鉶 metropolitana";"mata atlantica";526,63;"Cfa";1883;4,8;83,92;77,44
