muni_code_6;munname;prop_esgot;prop_abast;prop_residuo
330390;PETROPOLIS;82,89;77,38;99,12
330395;PINHEIRAL;91,85;97,47;98,03
330400;PIRAI;80,36;96,34;93,99
330410;PORCIUNCULA;75,49;93,13;82,82
330411;PORTO REAL;93,02;99,11;98,83
330412;QUATIS;83,15;98,01;94,31
330414;QUEIMADOS;84,18;97,97;94,15
330415;QUISSAMA;85,43;95,54;94,87
330420;RESENDE;95,03;98,3;98,72
330430;RIO BONITO;76,45;92,56;92,51
330440;RIO CLARO;65,22;82,14;88,67
330450;RIO DAS FLORES;69,94;91,9;91,53
330452;RIO DAS OSTRAS;85,87;90,61;99,43
330455;RIO DE JANEIRO;94,9;99,04;99,25
330460;SANTA MARIA MADALENA;54,65;71,55;84,43
330470;SANTO ANTONIO DE PADUA;82,2;95,03;88,59
330475;SAO FRANCISCO DE ITABAPOANA;13,06;95,88;76,13
330480;SAO FIDELIS;75,27;92,71;81,9
330490;SAO GONCALO;82,01;92,86;93,78
330500;SAO JOAO DA BARRA;36,76;98,17;93,64
330510;SAO JOAO DE MERITI;94,44;97,72;98,17
330513;SAO JOSE DE UBA;65,6;88,01;82,72
330515;SAO JOSE DO VALE DO RIO PRETO;40,22;90,17;96,77
330520;SAO PEDRO DA ALDEIA;81,36;89,8;96,06
330530;SAO SEBASTIAO DO ALTO;48,89;93,04;64,6
330540;SAPUCAIA;68,14;92,6;83,45
330550;SAQUAREMA;55,45;93,88;93,71
330555;SEROPEDICA;65,2;98,71;92,74
330560;SILVA JARDIM;61,15;96,23;89,42
330570;SUMIDOURO;29,79;69,94;83,86
330575;TANGUA;59,13;93,55;93,56
330580;TERESOPOLIS;69,27;83,96;96,98
330590;TRAJANO DE MORAES;32,01;65,79;69,02
330600;TRES RIOS;82,96;98,45;97,3
330610;VALENCA;73,4;94,92;94,68
330615;VARRE-SAI;65,95;91,38;75,28
330620;VASSOURAS;74,59;94,98;95,63
330630;VOLTA REDONDA;96,35;99,64;99,75
350010;ADAMANTINA;95,94;99,67;95,99
350020;ADOLFO;94,42;97,75;96
350030;AGUAI;90,53;98,9;91,09
350040;AGUAS DA PRATA;85,63;97,64;96,64
350050;AGUAS DE LINDOIA;93,26;98,1;97,97
350055;AGUAS DE SANTA BARBARA;75,57;91,61;87,55
350060;AGUAS DE SAO PEDRO;97,98;100;99,9
350070;AGUDOS;95,23;98,81;97,11
350075;ALAMBARI;58,49;97,9;92,33
350080;ALFREDO MARCONDES;84,5;99,04;86,65
350090;ALTAIR;99,67;99,5;86,05
350100;ALTINOPOLIS;88,65;97,71;91,2
350110;ALTO ALEGRE;83,34;97,31;80
350115;ALUMINIO;85,05;95,2;98,71
350120;ALVARES FLORENCE;82,57;98,18;71,64
350130;ALVARES MACHADO;88,57;99,34;91,52
350140;ALVARO DE CARVALHO;93,87;99,61;91,89
350150;ALVINLANDIA;90;99,01;96,05
350160;AMERICANA;98,82;99,65;99,91
350170;AMERICO BRASILIENSE;99,22;99,88;99,53
350180;AMERICO DE CAMPOS;87,2;98,38;87,24
350190;AMPARO;89,71;96,4;97,42
350200;ANALANDIA;77,51;97,74;86,39
350210;ANDRADINA;91,18;98,86;94,16
350220;ANGATUBA;84,49;95,16;90,25
350230;ANHEMBI;90,01;95,93;92,1
350240;ANHUMAS;87;98,18;83,54
350250;APARECIDA;96,79;99,52;98,15
350260;APARECIDA D'OESTE;82,04;99,61;85,19
350270;APIAI;55,47;90,53;88,93
350275;ARACARIGUAMA;66,58;89,93;91,23
350280;ARACATUBA;98;99,62;98,98
350290;ARACOIABA DA SERRA;53,73;96,22;97,61
350300;ARAMINA;93,27;97,94;93,63
350310;ARANDU;87,89;96,37;90,2
350315;ARAPEI;60,81;95,73;90,95
350320;ARARAQUARA;98,62;99,49;99,3
350330;ARARAS;98,73;99,45;99,01
350335;ARCO-IRIS;67,49;96,58;72,63
350340;AREALVA;90,26;98,5;86,28
350350;AREIAS;65,44;96,67;81,79
350360;AREIOPOLIS;98,91;99,57;98,81
350370;ARIRANHA;95,66;95,76;96,85
350380;ARTUR NOGUEIRA;90,93;96,64;98,29
350390;ARUJA;86,28;98,76;99,3
350395;ASPASIA;74,21;99,18;79,01
350400;ASSIS;97,99;99,76;98,59
350410;ATIBAIA;81,52;97,97;98,18
350420;AURIFLAMA;92,37;98,67;90,99
350430;AVAI;76,12;89,12;86,68
350440;AVANHANDAVA;94,17;99,8;95,24
350450;AVARE;95,6;98,85;97,2
350460;BADY BASSITT;93,55;99,07;97,24
350470;BALBINOS;91,51;92,78;89,81
350480;BALSAMO;92,09;99,02;92,62
350490;BANANAL;85,59;92,36;90,92
350500;BARAO DE ANTONINA;56;90,25;92,39
350510;BARBOSA;89,96;98,58;90,15
350520;BARIRI;97,91;99,61;95,75
350530;BARRA BONITA;98,96;99,67;98,76
350535;BARRA DO CHAPEU;25,59;80,21;77,53
350540;BARRA DO TURVO;45,09;59,86;80,45
350550;BARRETOS;96,59;99,61;96,87
350560;BARRINHA;98,38;99,51;98,75
350570;BARUERI;95,58;99,57;99,93
350580;BASTOS;89,28;99,5;87,69
350590;BATATAIS;97,29;99,74;96,85
350600;BAURU;98,42;99,61;99,4
350610;BEBEDOURO;96,63;99,86;96,38
350620;BENTO DE ABREU;97,91;99,88;92,69
350630;BERNARDINO DE CAMPOS;93,15;99,31;93,16
350635;BERTIOGA;78,62;90,88;99,67
350640;BILAC;91,34;99,71;92,02
350650;BIRIGUI;97,63;99,46;97,85
350660;BIRITIBA-MIRIM;80,35;97,9;94,49
350670;BOA ESPERANCA DO SUL;95,95;99,01;93,95
350680;BOCAINA;95,35;99,31;96,01
350690;BOFETE;72,09;95,51;92,13
350700;BOITUVA;89,05;98,76;98,45
350710;BOM JESUS DOS PERDOES;96,4;98,23;99,37
350715;BOM SUCESSO DE ITARARE;64,38;76,18;94,95
350720;BORA;84,93;98,74;82,01
350730;BORACEIA;93,47;99,6;90,29
350740;BORBOREMA;92,56;98,91;91,95
350745;BOREBI;87,87;95,72;91,01
350750;BOTUCATU;96,03;98,85;97,68
350760;BRAGANCA PAULISTA;87,83;98,52;99,34
350770;BRAUNA;88,92;96,92;90,24
350775;BREJO ALEGRE;83,6;98,89;95,32
350780;BRODOWSKI;98,36;99,61;97,84
350790;BROTAS;92,25;99,23;96,96
350800;BURI;79,5;96,3;84,56
350810;BURITAMA;91,04;98,53;95,47
350820;BURITIZAL;89,15;98,18;86,3
350830;CABRALIA PAULISTA;86,44;97,17;89,35
350840;CABREUVA;90,08;98,64;98,44
350850;CACAPAVA;87,27;99,45;98,93
350860;CACHOEIRA PAULISTA;90,37;98,18;96,05
350870;CACONDE;68,4;92,27;83,74
350880;CAFELANDIA;89,82;95,97;90,1
350890;CAIABU;74,83;98,78;84,1
350900;CAIEIRAS;92,33;97,67;99,76
350910;CAIUA;47,11;72,38;59,25
350920;CAJAMAR;77,33;97,04;99,01
350925;CAJATI;69,8;90,63;95,95
350930;CAJOBI;98,39;99,58;94,1
350940;CAJURU;88,83;98,17;96,18
350945;CAMPINA DO MONTE ALEGRE;92,37;97,57;95,85
350950;CAMPINAS;91,85;99,44;99,55
350960;CAMPO LIMPO PAULISTA;77,05;99,48;99,64
350970;CAMPOS DO JORDAO;85,1;92,08;99,14
350980;CAMPOS NOVOS PAULISTA;78,85;97,58;79,87
350990;CANANEIA;77,74;90,79;90,77
350995;CANAS;86,39;99,09;96,34
351000;CANDIDO MOTA;93,89;99,74;95,6
351010;CANDIDO RODRIGUES;86,41;99,66;90,55
351015;CANITAR;88,34;99,1;98,28
351020;CAPAO BONITO;86,35;97,03;90,64
351030;CAPELA DO ALTO;63,45;98,86;97,94
351040;CAPIVARI;89,56;95,89;97,99
351050;CARAGUATATUBA;88,59;97,83;99,26
351060;CARAPICUIBA;88,03;98,35;99,48
351070;CARDOSO;87,71;99,64;94,39
351080;CASA BRANCA;91,85;99,61;91,2
351090;CASSIA DOS COQUEIROS;66,91;96,77;81,6
351100;CASTILHO;82,24;91,19;80,23
351110;CATANDUVA;99,06;99,84;99,31
351120;CATIGUA;90,8;99,69;94,28
351130;CEDRAL;95,41;94,68;91,71
351140;CERQUEIRA CESAR;91,32;98,84;93,96
351150;CERQUILHO;95,52;98,51;98,94
351160;CESARIO LANGE;73,06;98,25;96,24
351170;CHARQUEADA;87,77;99,75;97,14
351190;CLEMENTINA;96,25;99,81;96,2
351200;COLINA;94,84;99,42;94,33
351210;COLOMBIA;83,07;98,95;81,42
351220;CONCHAL;99,09;99,74;97,28
351230;CONCHAS;79,88;94,92;95,29
351240;CORDEIROPOLIS;92,37;97,84;98,32
351250;COROADOS;82,5;99,82;84,5
351260;CORONEL MACEDO;76,71;99,01;83,77
351270;CORUMBATAI;66,94;95,46;80,3
351280;COSMOPOLIS;94,91;99,02;99,51
351290;COSMORAMA;74,16;98,12;79,65
351300;COTIA;81,94;99,03;99,29
351310;CRAVINHOS;97,79;99,71;98,18
351320;CRISTAIS PAULISTA;77,91;97,1;85,99
351330;CRUZALIA;68,04;99,35;85,5
351340;CRUZEIRO;96,38;98,56;98,69
351350;CUBATAO;63,42;87,97;99,05
351360;CUNHA;53,47;85,61;66,13
351370;DESCALVADO;93,37;98,14;92,56
351380;DIADEMA;97,5;99,59;99,61
351385;DIRCE REIS;79,63;100;84,21
351390;DIVINOLANDIA;69,91;94,53;77,39
351400;DOBRADA;98,85;99,92;98,27
351410;DOIS CORREGOS;95,72;98,37;95,96
351420;DOLCINOPOLIS;94,11;99,72;94,65
351430;DOURADO;97,43;99,58;97
351440;DRACENA;94,2;99,05;96,02
351450;DUARTINA;94,57;99,31;92,35
351460;DUMONT;97,11;99,16;97,78
351470;ECHAPORA;85,09;97,27;86,57
351480;ELDORADO;63,45;84,43;78,49
351490;ELIAS FAUSTO;88,4;93,87;94,01
351492;ELISIARIO;100;100;97,18
351495;EMBAUBA;85,64;99,63;86,64
351500;EMBU DAS ARTES;79,63;99,47;99,32
351510;EMBU-GUACU;56,98;97,2;97,88
351512;EMILIANOPOLIS;83,86;96,06;88
351515;ENGENHEIRO COELHO;87,07;91,86;95,38
351518;ESPIRITO SANTO DO PINHAL;93,48;98,93;95,24
351519;ESPIRITO SANTO DO TURVO;83,97;95,49;92,6
351520;ESTRELA D'OESTE;81,85;99,52;86,05
351530;ESTRELA DO NORTE;85,6;98,5;77,22
351535;EUCLIDES DA CUNHA PAULISTA;63,01;88,76;67,36
351540;FARTURA;91,23;96,36;91,1
351550;FERNANDOPOLIS;98,26;99,81;97,26
351560;FERNANDO PRESTES;85,32;99,35;87,74
351565;FERNAO;66,73;94,16;91,24
351570;FERRAZ DE VASCONCELOS;85,57;99,18;99,12
351580;FLORA RICA;99,52;96,94;84,56
351590;FLOREAL;91,33;99,44;84,77
351600;FLORIDA PAULISTA;91,07;99,14;90,63
351610;FLORINIA;91,82;96,81;92,57
351620;FRANCA;98,51;99,79;99,55
351630;FRANCISCO MORATO;59,14;98,81;97,89
351640;FRANCO DA ROCHA;74,88;97,82;98,22
351650;GABRIEL MONTEIRO;85,22;96,55;88,68
351660;GALIA;88,49;97,2;84,72
351670;GARCA;95,38;99,28;93,28
351680;GASTAO VIDIGAL;94,43;99,3;90,99
351685;GAVIAO PEIXOTO;87,85;99,47;93,4
351690;GENERAL SALGADO;89,6;99,67;90,69
351700;GETULINA;85,48;98,02;88,41
351710;GLICERIO;74,87;99,44;87,4
351720;GUAICARA;88,97;98,95;94,73
351730;GUAIMBE;96,51;98,87;90,24
351740;GUAIRA;98,4;99,91;96,65
351750;GUAPIACU;88,99;93,5;93,11
351760;GUAPIARA;42,49;82,07;79,26
351770;GUARA;96,76;98,95;97,38
351780;GUARACAI;83,49;94,56;83,42
351790;GUARACI;94;98,74;92,55
351800;GUARANI D'OESTE;87,37;99,29;91,77
351810;GUARANTA;87,61;97,54;86,43
351820;GUARARAPES;94,72;99,52;94,64
351830;GUARAREMA;71,44;98,62;97,73
351840;GUARATINGUETA;91,47;99,09;98,92
351850;GUAREI;58,94;95,94;88,64
351860;GUARIBA;98,96;99,8;99,41
351870;GUARUJA;83,48;93,65;99,17
351880;GUARULHOS;89,38;99,15;99,64
351885;GUATAPARA;80,87;94,37;87,08
351890;GUZOLANDIA;85,34;99,68;86,06
351900;HERCULANDIA;87,73;99,46;92,17
351905;HOLAMBRA;75,34;97,24;96,43
351907;HORTOLANDIA;52,36;99,69;99,65
351910;IACANGA;93,14;98,71;91,59
351920;IACRI;82,65;98,99;81,6
351925;IARAS;58,78;75,18;65,61
351930;IBATE;98,74;99,74;98,59
351940;IBIRA;88,99;99,21;94,32
351950;IBIRAREMA;88,73;99,77;92,97
351960;IBITINGA;97,82;99,71;96,61
351970;IBIUNA;49,05;95,4;83,98
351980;ICEM;99,28;99,75;96,63
351990;IEPE;85,95;98,24;90,55
352000;IGARACU DO TIETE;99,34;99,94;99,36
352010;IGARAPAVA;95,52;96,54;97,02
352020;IGARATA;85,05;85,26;93,06
352030;IGUAPE;76,77;90,59;83,27
352040;ILHABELA;36,34;81,91;99,27
352042;ILHA COMPRIDA;94,34;98,91;97,91
352044;ILHA SOLTEIRA;94,21;98,99;93,59
352050;INDAIATUBA;97,4;99,33;99,33
352060;INDIANA;71,85;99,62;91,63
352070;INDIAPORA;87,96;99,58;92,68
352080;INUBIA PAULISTA;95,41;92,52;91,93
352090;IPAUSSU;98,1;99,39;97,88
352100;IPERO;79,3;96,55;96,57
352110;IPEUNA;84,87;99,1;92,3
352115;IPIGUA;77,9;90,86;88,01
352120;IPORANGA;69,17;84,58;72,71
352130;IPUA;95,87;99,17;96,48
352140;IRACEMAPOLIS;97,94;99,89;99,49
352150;IRAPUA;90,3;99,25;89,1
352160;IRAPURU;82,02;97,34;86,67
352170;ITABERA;72,45;91,89;79,8
352180;ITAI;84,69;96,76;89,7
352190;ITAJOBI;89,65;98,6;85,69
352200;ITAJU;99,39;99,49;79,16
352210;ITANHAEM;81,7;97,7;96,76
352215;ITAOCA;35,31;82,54;88,3
352220;ITAPECERICA DA SERRA;52,76;98,25;98,87
352230;ITAPETININGA;92,86;98,92;96,39
352240;ITAPEVA;85;96,77;91,15
352250;ITAPEVI;83,48;98,66;99,22
352260;ITAPIRA;97,16;98,4;98,54
352265;ITAPIRAPUA PAULISTA;50,65;77,92;80,93
352270;ITAPOLIS;91,98;99,57;92,03
352280;ITAPORANGA;80,62;95,68;84,24
352290;ITAPUI;98,41;93,56;96,47
352300;ITAPURA;33,85;94,59;84,66
352310;ITAQUAQUECETUBA;80,83;98,64;98,81
352320;ITARARE;86,65;98,46;94,88
352330;ITARIRI;57,75;91,88;89,22
352340;ITATIBA;94,13;97,42;99,48
352350;ITATINGA;91,23;98,15;94,28
352360;ITIRAPINA;86,11;95,71;95,27
352370;ITIRAPUA;89,54;96,37;86,74
352380;ITOBI;92,18;98,69;92,62
352390;ITU;97,22;98,29;97,51
352400;ITUPEVA;90,17;97,36;97,66
352410;ITUVERAVA;97,99;99,83;97,46
352420;JABORANDI;99,65;99,81;93,77
352430;JABOTICABAL;98,47;99,72;98,17
352440;JACAREI;95,24;99,43;98,94
352450;JACI;88,21;99,49;90,49
352460;JACUPIRANGA;80,84;88,75;81,02
352470;JAGUARIUNA;95,2;99,57;99,27
352480;JALES;94,2;99,78;94,75
352490;JAMBEIRO;64,62;95,69;95,15
352500;JANDIRA;90,6;99,8;99,92
352510;JARDINOPOLIS;98,26;98,17;96,98
352520;JARINU;53,74;97,03;96,41
352530;JAU;98,48;99,73;98,74
352540;JERIQUARA;99,28;97,63;92,06
352550;JOANOPOLIS;81,55;96,64;99,15
352560;JOAO RAMALHO;85,24;95,49;89,12
352570;JOSE BONIFACIO;89,86;99,74;92,96
352580;JULIO MESQUITA;92,2;99,49;94,83
352585;JUMIRIM;65,93;93,09;96,13
352590;JUNDIAI;96,89;99,1;99,85
352600;JUNQUEIROPOLIS;92,33;97,41;89,45
352610;JUQUIA;62,2;85,22;81,56
352620;JUQUITIBA;46,96;96,22;86,65
352630;LAGOINHA;67,02;90,62;87,85
352640;LARANJAL PAULISTA;92,7;99,06;96,56
352650;LAVINIA;86,41;99,44;86,69
352660;LAVRINHAS;80,26;95,21;94,94
352670;LEME;98,42;99,64;98,59
352680;LENCOIS PAULISTA;98,24;99,71;98,61
352690;LIMEIRA;97,08;99,12;98,95
352700;LINDOIA;84,53;96,49;98,24
352710;LINS;98,49;99,78;98,83
352720;LORENA;97,33;98,92;98,11
352725;LOURDES;81,49;94,53;93,27
352730;LOUVEIRA;94,66;98,16;99,09
352740;LUCELIA;95,16;99,4;95,38
352750;LUCIANOPOLIS;83,81;98,59;90,42
352760;LUIS ANTONIO;98,19;99,68;97,6
352770;LUIZIANIA;92,37;99,11;92,36
352780;LUPERCIO;97,21;99,47;93,6
352790;LUTECIA;85,54;98,59;81,41
352800;MACATUBA;97,57;99,22;98,22
352810;MACAUBAL;91,21;99,63;89,91
352820;MACEDONIA;75,22;99,37;80,8
352830;MAGDA;85,86;99,92;88,24
352840;MAIRINQUE;81,3;97,45;95,12
352850;MAIRIPORA;68,55;88,23;95,57
352860;MANDURI;93,2;99,07;91,95
352870;MARABA PAULISTA;57,02;88,71;60,68
352880;MARACAI;85,86;94,89;92,97
352885;MARAPOAMA;85,6;99,33;88,97
352890;MARIAPOLIS;79,49;96,84;86,28
352900;MARILIA;97,04;99,37;98,35
352910;MARINOPOLIS;85,65;99,13;81,88
352920;MARTINOPOLIS;89,8;97,15;90,88
352930;MATAO;98,6;99,85;99,05
352940;MAUA;91,26;99,66;99,8
352950;MENDONCA;83,47;99,55;92,92
352960;MERIDIANO;86,61;99,84;81,77
352965;MESOPOLIS;80,4;97,69;82,1
352970;MIGUELOPOLIS;94,06;97,2;95,5
352980;MINEIROS DO TIETE;95,81;99,51;96,02
352990;MIRACATU;60,17;80,64;75,08
353000;MIRA ESTRELA;79,32;99,22;89,86
353010;MIRANDOPOLIS;85,76;97,22;90,66
353020;MIRANTE DO PARANAPANEMA;46,21;92,11;62,09
353030;MIRASSOL;97,72;98,8;98,08
353040;MIRASSOLANDIA;99,72;98,51;90,02
353050;MOCOCA;93,35;98,29;94,76
353060;MOGI DAS CRUZES;86,79;97,54;98,26
353070;MOGI GUACU;96,31;99,7;98,51
353080;MOGI MIRIM;95,25;98,91;96,68
353090;MOMBUCA;82,15;99,26;93,41
353100;MONCOES;84,09;95,86;87,84
353110;MONGAGUA;86,66;98,34;99,04
353120;MONTE ALEGRE DO SUL;62,38;95,9;96,98
353130;MONTE ALTO;95,45;99,64;95,85
353140;MONTE APRAZIVEL;89,28;99,82;92,31
353150;MONTE AZUL PAULISTA;92,8;99,66;93,15
353160;MONTE CASTELO;79,87;93,89;81,38
353170;MONTEIRO LOBATO;49,81;87,42;96,71
353180;MONTE MOR;68,43;99,17;97,91
353190;MORRO AGUDO;95,31;99,18;95,1
353200;MORUNGABA;89,03;99,09;96,76
353205;MOTUCA;72,73;97,86;89,76
353210;MURUTINGA DO SUL;74,84;95,83;69,91
353215;NANTES;95,26;99,64;92,9
353220;NARANDIBA;71,41;91,47;79,04
353230;NATIVIDADE DA SERRA;68,44;76,97;75,76
353240;NAZARE PAULISTA;62,94;80,17;84,49
353250;NEVES PAULISTA;90,98;99,66;94,21
353260;NHANDEARA;85,88;98,29;88,98
353270;NIPOA;92,58;98,35;93,37
353280;NOVA ALIANCA;91,53;99,34;93,95
353282;NOVA CAMPINA;54,39;61,94;88,45
353284;NOVA CANAA PAULISTA;42,95;98,12;65,64
353286;NOVA CASTILHO;70;99,21;73,95
353290;NOVA EUROPA;95,81;99,27;96,52
353300;NOVA GRANADA;92,38;99,39;95,04
353310;NOVA GUATAPORANGA;86,32;95,13;88,42
353320;NOVA INDEPENDENCIA;77,45;92,38;82,46
353325;NOVAIS;95,63;99,55;90,59
353330;NOVA LUZITANIA;89,34;97,58;95,52
353340;NOVA ODESSA;96,23;99,8;99,56
353350;NOVO HORIZONTE;94,65;99,43;93,94
353360;NUPORANGA;94,19;99,36;94,89
353370;OCAUCU;89,02;96,34;84,63
353380;OLEO;64,76;98,25;86,28
353390;OLIMPIA;96,82;96,94;94,99
353400;ONDA VERDE;83,53;96,32;91,64
353410;ORIENTE;94,55;99,27;97,09
353420;ORINDIUVA;92,1;99,95;92,43
353430;ORLANDIA;98,71;98,84;98,38
353440;OSASCO;90,18;99,2;99,29
353450;OSCAR BRESSANE;84,29;98,17;84,86
353460;OSVALDO CRUZ;95,33;99,29;94,22
353470;OURINHOS;96,89;98,76;98,98
353475;OUROESTE;88,7;99,24;92,84
353480;OURO VERDE;65,57;98,36;92,46
353490;PACAEMBU;83,29;98,19;90,86
353500;PALESTINA;73,32;99,39;86,62
353510;PALMARES PAULISTA;97,7;99,52;98,55
353520;PALMEIRA D'OESTE;78,1;99,18;80,2
353530;PALMITAL;92,64;99,09;92,59
353540;PANORAMA;92,24;98,98;96,87
353550;PARAGUACU PAULISTA;93,38;99,28;94,07
353560;PARAIBUNA;64,19;85,57;89,13
353570;PARAISO;86,67;99,32;92,1
353580;PARANAPANEMA;80,94;96,87;89,2
353590;PARANAPUA;88,43;99,92;89,89
353600;PARAPUA;94,3;99,1;86,2
353610;PARDINHO;85,47;91,25;89,5
353620;PARIQUERA-ACU;74,66;96,82;80,56
353625;PARISI;82,7;99,29;85,79
353630;PATROCINIO PAULISTA;88,16;96,93;92,17
353640;PAULICEIA;45,07;99,49;89,82
353650;PAULINIA;94,14;99,38;99,28
353657;PAULISTANIA;63,26;91,04;77,77
353660;PAULO DE FARIA;90,75;98,74;90,89
353670;PEDERNEIRAS;93,05;97,31;94,68
353680;PEDRA BELA;45,82;80,12;96,12
353690;PEDRANOPOLIS;62,85;98,07;76,1
353700;PEDREGULHO;82,36;94,5;92,48
353710;PEDREIRA;97,63;99,04;99,44
353715;PEDRINHAS PAULISTA;83,35;99,34;87,9
353720;PEDRO DE TOLEDO;81,35;88,57;83,11
353730;PENAPOLIS;96,91;99,73;96,58
353740;PEREIRA BARRETO;94,78;99,24;93,26
353750;PEREIRAS;76,66;99,03;94,37
353760;PERUIBE;82,15;96,38;98,53
353770;PIACATU;91,84;99,57;93,93
353780;PIEDADE;46,29;92,27;86,38
353790;PILAR DO SUL;81,79;98,46;96,73
353800;PINDAMONHANGABA;95,83;99,05;98,59
353810;PINDORAMA;94,53;99,54;95,13
353820;PINHALZINHO;67,17;92,58;96,22
353830;PIQUEROBI;67,89;93,43;76,71
353850;PIQUETE;77,1;95,74;97,76
353860;PIRACAIA;78,26;96,09;95,51
353870;PIRACICABA;97,95;99,63;99,44
353880;PIRAJU;90,71;98,68;94,25
353890;PIRAJUI;91,32;98,61;92,44
353900;PIRANGI;97,63;99,44;90,87
353910;PIRAPORA DO BOM JESUS;73,26;97,15;97,05
353920;PIRAPOZINHO;93,63;99,77;95,63
353930;PIRASSUNUNGA;95,09;99,42;95,11
353940;PIRATININGA;85,39;94,26;91,07
353950;PITANGUEIRAS;97,58;99,44;97,39
353960;PLANALTO;99,51;98,59;87,56
353970;PLATINA;79,87;93,09;88,21
353980;POA;96,05;99,29;99,58
353990;POLONI;89,75;99,23;90,03
354000;POMPEIA;95,16;99,62;95,05
354010;PONGAI;95,13;99,67;92,73
354020;PONTAL;99,36;99,47;99,03
354025;PONTALINDA;83,64;99,09;86,22
354030;PONTES GESTAL;99,89;99,41;87,22
354040;POPULINA;89,07;99,27;87,15
354050;PORANGABA;64,37;93,06;88,94
354060;PORTO FELIZ;92,36;98,12;96,1
354070;PORTO FERREIRA;98,91;99,23;98,45
354075;POTIM;97,69;99,46;98,99
354080;POTIRENDABA;89,64;99,39;96,42
354085;PRACINHA;87,06;99,02;95,88
354090;PRADOPOLIS;95,16;96,74;94,04
354100;PRAIA GRANDE;93,79;98,9;99,69
354105;PRATANIA;82,68;98,91;90,61
354110;PRESIDENTE ALVES;89,61;96,59;88,12
354120;PRESIDENTE BERNARDES;75,84;97,95;81,35
354130;PRESIDENTE EPITACIO;84,68;94,82;93,73
354140;PRESIDENTE PRUDENTE;98,07;99,84;98,7
354150;PRESIDENTE VENCESLAU;95,81;98,68;95,43
354160;PROMISSAO;88,95;99,55;86,77
354165;QUADRA;29,37;99,03;94,98
354170;QUATA;94,22;99,27;94,87
354180;QUEIROZ;87,6;99,89;93,63
354190;QUELUZ;73,21;84,72;90,83
354200;QUINTANA;91,84;98,97;93,99
354210;RAFARD;92,13;98,45;98,29
354220;RANCHARIA;92,58;98,24;92,37
354230;REDENCAO DA SERRA;44,13;84,6;75,87
354240;REGENTE FEIJO;91,77;99,73;95,03
354250;REGINOPOLIS;81,67;98,64;86,28
354260;REGISTRO;87,9;98,4;91,9
354270;RESTINGA;86,75;98,19;90,19
354280;RIBEIRA;34,85;62,87;86,7
354290;RIBEIRAO BONITO;91,93;99,13;94,43
354300;RIBEIRAO BRANCO;51,86;89,31;73,74
354310;RIBEIRAO CORRENTE;77,39;98;89,77
354320;RIBEIRAO DO SUL;68,27;89,78;86,8
354323;RIBEIRAO DOS INDIOS;84,45;96,92;86,06
354325;RIBEIRAO GRANDE;46,25;88,96;87,67
354330;RIBEIRAO PIRES;86,59;99;99,52
354340;RIBEIRAO PRETO;98,61;99,4;99,68
354350;RIVERSUL;71,59;94,47;82,74
354360;RIFAINA;98,09;97,49;96,7
354370;RINCAO;98,75;99,68;94,89
354380;RINOPOLIS;88,67;99,02;87,88
354390;RIO CLARO;98,66;99,77;98,91
354400;RIO DAS PEDRAS;99;99,25;98,18
354410;RIO GRANDE DA SERRA;78,09;99,58;98,69
354420;RIOLANDIA;90,05;98,71;90,53
354425;ROSANA;83,01;94,76;84,73
354430;ROSEIRA;91,62;98,63;96,77
354440;RUBIACEA;77,48;99,66;94
354450;RUBINEIA;71,99;98,79;91,17
354460;SABINO;87,29;98,84;90,88
354470;SAGRES;98,45;98,57;82,82
354480;SALES;94,17;95,44;91,31
354490;SALES OLIVEIRA;94;99,38;93,6
354500;SALESOPOLIS;82,99;94,55;96,58
354510;SALMOURAO;88,65;99,04;91,17
354515;SALTINHO;89,51;99,22;99,21
354520;SALTO;98,06;99,2;99,15
354530;SALTO DE PIRAPORA;80,93;99,04;98,94
354540;SALTO GRANDE;36,8;98,96;91,7
354550;SANDOVALINA;67;87,01;70,42
354560;SANTA ADELIA;94,55;99,44;95,53
354570;SANTA ALBERTINA;84,39;98,91;89,88
354580;SANTA BARBARA D'OESTE;98,66;99,54;99,73
354600;SANTA BRANCA;76,1;96,45;97,1
354610;SANTA CLARA D'OESTE;75,72;98,56;81,94
354620;SANTA CRUZ DA CONCEICAO;94,85;98,77;89,78
354625;SANTA CRUZ DA ESPERANCA;69,52;95,47;87,77
354630;SANTA CRUZ DAS PALMEIRAS;98,07;99,41;97,89
354640;SANTA CRUZ DO RIO PARDO;89,61;99,36;92,67
354650;SANTA ERNESTINA;93,29;99,94;96,07
354660;SANTA FE DO SUL;96,74;99,66;97,44
354670;SANTA GERTRUDES;99,02;99,84;98,78
354680;SANTA ISABEL;77,9;96,2;96,08
354690;SANTA LUCIA;95,98;100;97,55
354700;SANTA MARIA DA SERRA;99,17;98,99;95,18
354710;SANTA MERCEDES;71,26;97,76;90,28
354720;SANTANA DA PONTE PENSA;73,57;99,66;75,76
354730;SANTANA DE PARNAIBA;72,74;96,36;99,48
354740;SANTA RITA D'OESTE;66,92;99,23;71,54
354750;SANTA RITA DO PASSA QUATRO;93,86;98,99;93,94
354760;SANTA ROSA DE VITERBO;99,34;99,48;99,04
354765;SANTA SALETE;59,21;98,82;76,44
354770;SANTO ANASTACIO;93,38;99,48;93,23
354780;SANTO ANDRE;96,41;98,36;99,91
354790;SANTO ANTONIO DA ALEGRIA;83,42;96,47;92,12
