CD_UF;municipio_geocodigo;class_cluster_2010_2019;class_cluster_2020_2022;transition
42;4210605;Episódico;Episódico/Epidêmico;Piorou
42;4210704;Sem transmissão;Sem transmissão;Se manteve
42;4210803;Sem transmissão;Episódico;Piorou
42;4210852;Sem transmissão;Sem transmissão;Se manteve
42;4210902;Episódico;Episódico/Epidêmico;Piorou
42;4211009;Episódico;Epidêmico;Piorou
42;4211058;Sem transmissão;Sem transmissão;Se manteve
42;4211108;Episódico;Episódico;Se manteve
42;4211207;Episódico;Episódico;Se manteve
42;4211256;Sem transmissão;Sem transmissão;Se manteve
42;4211306;Episódico/Epidêmico;Epidêmico;Piorou
42;4211405;Episódico;Episódico/Epidêmico;Piorou
42;4211454;Episódico;Episódico/Epidêmico;Piorou
42;4211504;Episódico;Episódico/Epidêmico;Piorou
42;4211603;Episódico;Episódico;Se manteve
42;4211652;Episódico;Episódico/Epidêmico;Piorou
42;4211702;Episódico;Episódico;Se manteve
42;4211751;Episódico;Episódico;Se manteve
42;4211801;Episódico;Episódico;Se manteve
42;4211850;Episódico;Episódico;Se manteve
42;4211876;Episódico;Episódico;Se manteve
42;4211892;Sem transmissão;Sem transmissão;Se manteve
42;4211900;Episódico/Epidêmico;Epidêmico;Piorou
42;4212007;Episódico;Episódico/Epidêmico;Piorou
42;4212056;Sem transmissão;Sem transmissão;Se manteve
42;4212106;Episódico;Epidêmico;Piorou
42;4212205;Episódico;Episódico/Epidêmico;Piorou
42;4212239;Episódico;Episódico;Se manteve
42;4212254;Episódico;Episódico;Se manteve
42;4212270;Sem transmissão;Episódico;Piorou
42;4212304;Episódico;Episódico;Se manteve
42;4212403;Sem transmissão;Episódico;Piorou
42;4212502;Episódico/Epidêmico;Epidêmico;Piorou
42;4212601;Episódico;Episódico;Se manteve
42;4212650;Episódico;Episódico/Epidêmico;Piorou
42;4212700;Episódico;Episódico;Se manteve
42;4212809;Episódico/Epidêmico;Epidêmico;Piorou
42;4212908;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4213005;Episódico;Sem transmissão;Melhorou
42;4213104;Episódico;Episódico;Se manteve
42;4213153;Episódico;Episódico/Epidêmico;Piorou
42;4213203;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4213302;Sem transmissão;Sem transmissão;Se manteve
42;4213351;Episódico;Sem transmissão;Melhorou
42;4213401;Episódico;Episódico;Se manteve
42;4213500;Episódico/Epidêmico;Epidêmico;Piorou
42;4213609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4213708;Episódico;Episódico/Epidêmico;Piorou
42;4213807;Episódico;Episódico;Se manteve
42;4213906;Sem transmissão;Episódico/Epidêmico;Piorou
42;4214003;Episódico;Episódico;Se manteve
42;4214102;Sem transmissão;Episódico;Piorou
42;4214151;Episódico;Episódico;Se manteve
42;4214201;Episódico;Episódico/Epidêmico;Piorou
42;4214300;Sem transmissão;Sem transmissão;Se manteve
42;4214409;Sem transmissão;Sem transmissão;Se manteve
42;4214508;Sem transmissão;Episódico;Piorou
42;4214607;Episódico;Sem transmissão;Melhorou
42;4214706;Episódico;Episódico;Se manteve
42;4214805;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4214904;Episódico;Episódico/Epidêmico;Piorou
42;4215000;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4215059;Sem transmissão;Sem transmissão;Se manteve
42;4215075;Episódico;Episódico/Epidêmico;Piorou
42;4215109;Episódico;Episódico/Epidêmico;Piorou
42;4215208;Episódico;Episódico;Se manteve
42;4215307;Episódico;Episódico/Epidêmico;Piorou
42;4215356;Episódico;Episódico;Se manteve
42;4215406;Episódico;Episódico;Se manteve
42;4215455;Episódico;Episódico;Se manteve
42;4215505;Episódico;Episódico;Se manteve
42;4215554;Episódico;Episódico/Epidêmico;Piorou
42;4215604;Episódico;Episódico;Se manteve
42;4215653;Episódico;Episódico;Se manteve
42;4215679;Episódico;Sem transmissão;Melhorou
42;4215687;Episódico;Episódico;Se manteve
42;4215695;Episódico;Episódico/Epidêmico;Piorou
42;4215703;Episódico;Episódico/Epidêmico;Piorou
42;4215752;Episódico;Episódico;Se manteve
42;4215802;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4215901;Episódico;Episódico/Epidêmico;Piorou
42;4216008;Episódico;Episódico/Epidêmico;Piorou
42;4216057;Episódico;Sem transmissão;Melhorou
42;4216107;Episódico;Episódico;Se manteve
42;4216206;Episódico/Epidêmico;Epidêmico;Piorou
42;4216255;Episódico;Episódico/Epidêmico;Piorou
42;4216305;Episódico;Episódico/Epidêmico;Piorou
42;4216354;Episódico;Episódico;Se manteve
42;4216404;Episódico;Episódico;Se manteve
42;4216503;Episódico;Episódico;Se manteve
42;4216602;Episódico/Epidêmico;Epidêmico;Piorou
42;4216701;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4216800;Episódico;Sem transmissão;Melhorou
42;4216909;Episódico;Episódico/Epidêmico;Piorou
42;4217006;Episódico;Episódico;Se manteve
42;4217105;Episódico;Episódico;Se manteve
42;4217154;Episódico;Episódico;Se manteve
42;4217204;Episódico/Epidêmico;Epidêmico;Piorou
42;4217253;Episódico;Episódico/Epidêmico;Piorou
42;4217303;Episódico;Episódico/Epidêmico;Piorou
42;4217402;Episódico;Episódico/Epidêmico;Piorou
42;4217501;Episódico/Epidêmico;Epidêmico;Piorou
42;4217550;Episódico;Episódico;Se manteve
42;4217600;Episódico;Episódico;Se manteve
42;4217709;Episódico;Episódico;Se manteve
42;4217758;Episódico;Episódico/Epidêmico;Piorou
42;4217808;Episódico;Episódico/Epidêmico;Piorou
42;4217907;Episódico;Episódico;Se manteve
42;4217956;Episódico;Episódico;Se manteve
42;4218004;Episódico/Epidêmico;Epidêmico;Piorou
42;4218103;Sem transmissão;Sem transmissão;Se manteve
42;4218202;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4218251;Sem transmissão;Sem transmissão;Se manteve
42;4218301;Episódico/Epidêmico;Episódico;Melhorou
42;4218350;Episódico;Sem transmissão;Melhorou
42;4218400;Episódico;Episódico;Se manteve
42;4218509;Episódico;Episódico;Se manteve
42;4218608;Episódico;Episódico/Epidêmico;Piorou
42;4218707;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4218756;Episódico;Episódico/Epidêmico;Piorou
42;4218806;Episódico;Episódico;Se manteve
42;4218855;Episódico;Episódico;Se manteve
42;4218905;Episódico;Episódico;Se manteve
42;4218954;Sem transmissão;Sem transmissão;Se manteve
42;4219002;Episódico;Episódico;Se manteve
42;4219101;Episódico;Episódico;Se manteve
42;4219150;Episódico;Episódico;Se manteve
42;4219176;Episódico;Episódico;Se manteve
42;4219200;Episódico;Episódico/Epidêmico;Piorou
42;4219309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4219358;Episódico;Episódico;Se manteve
42;4219408;Episódico;Episódico;Se manteve
42;4219507;Episódico/Epidêmico;Epidêmico;Piorou
42;4219606;Episódico;Episódico/Epidêmico;Piorou
42;4219705;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
42;4219853;Sem transmissão;Episódico;Piorou
42;4220000;Episódico;Episódico;Se manteve
43;4300034;Episódico;Episódico;Se manteve
43;4300059;Episódico;Episódico/Epidêmico;Piorou
43;4300109;Episódico;Episódico/Epidêmico;Piorou
43;4300208;Episódico;Episódico/Epidêmico;Piorou
43;4300307;Episódico;Episódico/Epidêmico;Piorou
43;4300406;Episódico/Epidêmico;Episódico;Melhorou
43;4300455;Episódico;Episódico;Se manteve
43;4300471;Sem transmissão;Episódico;Piorou
43;4300505;Episódico;Episódico/Epidêmico;Piorou
43;4300554;Sem transmissão;Episódico;Piorou
43;4300570;Sem transmissão;Episódico;Piorou
43;4300604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4300638;Sem transmissão;Sem transmissão;Se manteve
43;4300646;Episódico;Episódico/Epidêmico;Piorou
43;4300661;Sem transmissão;Sem transmissão;Se manteve
43;4300703;Episódico;Episódico;Se manteve
43;4300802;Episódico;Episódico/Epidêmico;Piorou
43;4300851;Sem transmissão;Sem transmissão;Se manteve
43;4300877;Episódico;Episódico;Se manteve
43;4300901;Sem transmissão;Episódico/Epidêmico;Piorou
43;4301008;Episódico;Episódico/Epidêmico;Piorou
43;4301057;Episódico;Episódico;Se manteve
43;4301073;Sem transmissão;Episódico;Piorou
43;4301107;Episódico;Episódico;Se manteve
43;4301206;Episódico;Episódico/Epidêmico;Piorou
43;4301305;Sem transmissão;Episódico;Piorou
43;4301404;Episódico;Episódico/Epidêmico;Piorou
43;4301503;Episódico;Episódico;Se manteve
43;4301552;Sem transmissão;Episódico;Piorou
43;4301602;Episódico;Episódico;Se manteve
43;4301636;Episódico;Episódico/Epidêmico;Piorou
43;4301651;Episódico;Sem transmissão;Melhorou
43;4301701;Episódico;Episódico/Epidêmico;Piorou
43;4301750;Sem transmissão;Sem transmissão;Se manteve
43;4301800;Episódico;Episódico;Se manteve
43;4301859;Episódico;Episódico;Se manteve
43;4301875;Sem transmissão;Sem transmissão;Se manteve
43;4301909;Episódico;Episódico;Se manteve
43;4301925;Sem transmissão;Sem transmissão;Se manteve
43;4301958;Episódico;Episódico;Se manteve
43;4302006;Sem transmissão;Episódico/Epidêmico;Piorou
43;4302055;Sem transmissão;Episódico;Piorou
43;4302105;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4302154;Episódico;Episódico;Se manteve
43;4302204;Episódico;Episódico;Se manteve
43;4302220;Episódico;Episódico;Se manteve
43;4302238;Episódico;Sem transmissão;Melhorou
43;4302253;Episódico;Episódico;Se manteve
43;4302303;Episódico;Episódico;Se manteve
43;4302352;Episódico;Episódico;Se manteve
43;4302378;Episódico;Episódico;Se manteve
43;4302402;Episódico;Episódico/Epidêmico;Piorou
43;4302451;Sem transmissão;Episódico;Piorou
43;4302501;Episódico;Episódico;Se manteve
43;4302584;Episódico;Episódico/Epidêmico;Piorou
43;4302600;Episódico;Episódico;Se manteve
43;4302659;Sem transmissão;Sem transmissão;Se manteve
43;4302709;Episódico;Sem transmissão;Melhorou
43;4302808;Episódico;Episódico;Se manteve
43;4302907;Episódico;Episódico;Se manteve
43;4303004;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4303103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4303202;Episódico;Episódico;Se manteve
43;4303301;Episódico;Episódico;Se manteve
43;4303400;Episódico;Episódico;Se manteve
43;4303509;Episódico;Episódico;Se manteve
43;4303558;Episódico;Episódico;Se manteve
43;4303608;Episódico;Sem transmissão;Melhorou
43;4303673;Episódico;Sem transmissão;Melhorou
43;4303707;Episódico;Episódico;Se manteve
43;4303806;Episódico;Episódico/Epidêmico;Piorou
43;4303905;Episódico;Episódico/Epidêmico;Piorou
43;4304002;Episódico;Episódico/Epidêmico;Piorou
43;4304101;Episódico;Sem transmissão;Melhorou
43;4304200;Episódico;Episódico/Epidêmico;Piorou
43;4304309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4304358;Sem transmissão;Sem transmissão;Se manteve
43;4304408;Episódico;Episódico/Epidêmico;Piorou
43;4304507;Episódico;Episódico;Se manteve
43;4304606;Episódico/Epidêmico;Epidêmico;Piorou
43;4304614;Episódico;Episódico;Se manteve
43;4304622;Sem transmissão;Episódico;Piorou
43;4304630;Episódico;Episódico;Se manteve
43;4304655;Sem transmissão;Sem transmissão;Se manteve
43;4304663;Episódico;Episódico/Epidêmico;Piorou
43;4304671;Episódico;Sem transmissão;Melhorou
43;4304689;Episódico;Sem transmissão;Melhorou
43;4304697;Sem transmissão;Episódico;Piorou
43;4304705;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4304713;Episódico;Episódico;Se manteve
43;4304804;Episódico;Episódico;Se manteve
43;4304853;Sem transmissão;Sem transmissão;Se manteve
43;4304903;Episódico;Episódico;Se manteve
43;4304952;Sem transmissão;Episódico;Piorou
43;4305009;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4305108;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4305116;Sem transmissão;Episódico;Piorou
43;4305124;Sem transmissão;Sem transmissão;Se manteve
43;4305132;Episódico;Episódico;Se manteve
43;4305157;Sem transmissão;Episódico;Piorou
43;4305173;Episódico;Sem transmissão;Melhorou
43;4305207;Episódico;Episódico/Epidêmico;Piorou
43;4305306;Episódico;Episódico/Epidêmico;Piorou
43;4305355;Episódico;Episódico;Se manteve
43;4305371;Episódico;Episódico;Se manteve
43;4305405;Episódico;Episódico;Se manteve
43;4305439;Sem transmissão;Sem transmissão;Se manteve
43;4305447;Sem transmissão;Episódico;Piorou
43;4305454;Episódico;Episódico;Se manteve
43;4305504;Sem transmissão;Sem transmissão;Se manteve
43;4305587;Episódico;Episódico;Se manteve
43;4305603;Episódico;Episódico/Epidêmico;Piorou
43;4305702;Episódico;Episódico/Epidêmico;Piorou
43;4305801;Episódico;Episódico/Epidêmico;Piorou
43;4305835;Sem transmissão;Episódico;Piorou
43;4305850;Sem transmissão;Sem transmissão;Se manteve
43;4305871;Sem transmissão;Sem transmissão;Se manteve
43;4305900;Episódico;Episódico/Epidêmico;Piorou
43;4305934;Sem transmissão;Episódico;Piorou
43;4305959;Episódico;Episódico;Se manteve
43;4305975;Episódico;Episódico;Se manteve
43;4306007;Episódico;Episódico/Epidêmico;Piorou
43;4306056;Sem transmissão;Episódico;Piorou
43;4306072;Sem transmissão;Episódico;Piorou
43;4306106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4306130;Episódico;Episódico;Se manteve
43;4306205;Episódico;Episódico/Epidêmico;Piorou
43;4306304;Sem transmissão;Episódico;Piorou
43;4306320;Episódico;Episódico;Se manteve
43;4306353;Episódico;Sem transmissão;Melhorou
43;4306379;Episódico;Episódico;Se manteve
43;4306403;Episódico;Epidêmico;Piorou
43;4306429;Episódico;Episódico;Se manteve
43;4306452;Sem transmissão;Episódico;Piorou
43;4306502;Sem transmissão;Sem transmissão;Se manteve
43;4306551;Episódico;Sem transmissão;Melhorou
43;4306601;Episódico;Episódico/Epidêmico;Piorou
43;4306700;Sem transmissão;Sem transmissão;Se manteve
43;4306734;Episódico;Episódico;Se manteve
43;4306759;Episódico;Episódico;Se manteve
43;4306767;Episódico;Episódico;Se manteve
43;4306809;Episódico;Episódico/Epidêmico;Piorou
43;4306908;Episódico;Episódico/Epidêmico;Piorou
43;4306924;Episódico;Episódico;Se manteve
43;4306932;Episódico;Episódico/Epidêmico;Piorou
43;4306957;Sem transmissão;Episódico/Epidêmico;Piorou
43;4306973;Episódico;Episódico;Se manteve
43;4307005;Episódico/Epidêmico;Epidêmico;Piorou
43;4307054;Episódico;Episódico;Se manteve
43;4307104;Sem transmissão;Episódico;Piorou
43;4307203;Episódico;Episódico;Se manteve
43;4307302;Episódico;Episódico;Se manteve
43;4307401;Sem transmissão;Sem transmissão;Se manteve
43;4307450;Episódico;Episódico;Se manteve
43;4307500;Episódico;Episódico/Epidêmico;Piorou
43;4307559;Episódico;Episódico/Epidêmico;Piorou
43;4307609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4307708;Episódico;Episódico/Epidêmico;Piorou
43;4307807;Episódico;Episódico/Epidêmico;Piorou
43;4307815;Sem transmissão;Episódico;Piorou
43;4307831;Episódico;Episódico;Se manteve
43;4307864;Sem transmissão;Episódico;Piorou
43;4307906;Episódico/Epidêmico;Episódico;Melhorou
43;4308003;Episódico;Episódico;Se manteve
43;4308052;Sem transmissão;Episódico;Piorou
43;4308078;Episódico;Episódico/Epidêmico;Piorou
43;4308102;Episódico;Episódico/Epidêmico;Piorou
43;4308201;Episódico;Episódico/Epidêmico;Piorou
43;4308250;Sem transmissão;Episódico;Piorou
43;4308300;Sem transmissão;Episódico;Piorou
43;4308409;Episódico;Episódico;Se manteve
43;4308433;Sem transmissão;Episódico;Piorou
43;4308458;Episódico;Episódico;Se manteve
43;4308508;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4308607;Episódico;Episódico/Epidêmico;Piorou
43;4308656;Sem transmissão;Sem transmissão;Se manteve
43;4308706;Episódico;Episódico/Epidêmico;Piorou
43;4308805;Episódico;Episódico/Epidêmico;Piorou
43;4308854;Sem transmissão;Episódico;Piorou
43;4308904;Episódico;Episódico/Epidêmico;Piorou
43;4309001;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4309050;Episódico;Episódico;Se manteve
43;4309100;Episódico;Episódico/Epidêmico;Piorou
43;4309126;Sem transmissão;Episódico;Piorou
43;4309159;Episódico;Episódico;Se manteve
43;4309209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4309258;Episódico;Episódico;Se manteve
43;4309308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4309407;Episódico;Episódico/Epidêmico;Piorou
43;4309506;Episódico;Episódico;Se manteve
43;4309555;Episódico;Sem transmissão;Melhorou
43;4309571;Sem transmissão;Episódico;Piorou
43;4309605;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4309654;Sem transmissão;Episódico;Piorou
43;4309704;Episódico;Episódico/Epidêmico;Piorou
43;4309753;Sem transmissão;Episódico;Piorou
43;4309803;Episódico;Episódico;Se manteve
43;4309902;Sem transmissão;Episódico/Epidêmico;Piorou
43;4309951;Sem transmissão;Episódico;Piorou
43;4310009;Episódico;Episódico/Epidêmico;Piorou
43;4310108;Episódico;Epidêmico;Piorou
43;4310207;Episódico/Epidêmico;Epidêmico;Piorou
43;4310306;Episódico;Episódico;Se manteve
43;4310330;Episódico;Episódico/Epidêmico;Piorou
43;4310363;Episódico;Episódico;Se manteve
43;4310405;Episódico;Episódico;Se manteve
43;4310413;Sem transmissão;Episódico;Piorou
43;4310439;Sem transmissão;Episódico/Epidêmico;Piorou
43;4310462;Episódico;Episódico;Se manteve
43;4310504;Episódico;Episódico;Se manteve
43;4310538;Episódico;Episódico;Se manteve
43;4310553;Episódico;Episódico;Se manteve
43;4310579;Episódico;Episódico;Se manteve
43;4310603;Episódico;Episódico;Se manteve
43;4310652;Sem transmissão;Sem transmissão;Se manteve
43;4310702;Episódico;Episódico;Se manteve
43;4310751;Sem transmissão;Sem transmissão;Se manteve
43;4310801;Episódico;Episódico/Epidêmico;Piorou
43;4310850;Episódico;Episódico;Se manteve
43;4310876;Sem transmissão;Sem transmissão;Se manteve
43;4310900;Episódico;Episódico/Epidêmico;Piorou
43;4311007;Episódico;Episódico;Se manteve
43;4311106;Episódico;Episódico;Se manteve
43;4311122;Sem transmissão;Sem transmissão;Se manteve
43;4311130;Sem transmissão;Sem transmissão;Se manteve
43;4311155;Episódico;Episódico;Se manteve
43;4311205;Episódico;Episódico;Se manteve
43;4311239;Sem transmissão;Episódico;Piorou
43;4311254;Sem transmissão;Episódico;Piorou
43;4311270;Episódico;Episódico/Epidêmico;Piorou
43;4311304;Episódico;Episódico/Epidêmico;Piorou
43;4311403;Episódico/Epidêmico;Epidêmico;Piorou
43;4311429;Episódico;Episódico;Se manteve
43;4311502;Sem transmissão;Episódico;Piorou
43;4311601;Episódico;Episódico;Se manteve
43;4311627;Episódico;Episódico;Se manteve
43;4311643;Episódico;Episódico;Se manteve
43;4311700;Episódico;Episódico/Epidêmico;Piorou
43;4311718;Sem transmissão;Episódico;Piorou
43;4311734;Sem transmissão;Sem transmissão;Se manteve
43;4311759;Sem transmissão;Episódico;Piorou
43;4311775;Episódico;Episódico;Se manteve
43;4311791;Sem transmissão;Episódico;Piorou
43;4311809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve
43;4311908;Episódico;Episódico/Epidêmico;Piorou
43;4311981;Episódico;Episódico;Se manteve
43;4312005;Sem transmissão;Episódico/Epidêmico;Piorou
43;4312054;Sem transmissão;Episódico/Epidêmico;Piorou
43;4312104;Sem transmissão;Episódico;Piorou
43;4312138;Episódico;Episódico;Se manteve
43;4312153;Episódico;Episódico/Epidêmico;Piorou
43;4312179;Episódico;Episódico;Se manteve
43;4312203;Episódico;Episódico;Se manteve
43;4312252;Episódico;Episódico;Se manteve
43;4312302;Episódico;Episódico/Epidêmico;Piorou
43;4312351;Episódico;Episódico;Se manteve
43;4312377;Episódico;Sem transmissão;Melhorou
43;4312385;Episódico;Episódico;Se manteve
